Key	PublTitle	Year	Title	Volumne	Number	DOI	Authors
"journals/tvcg/ChenWWXZTL22"	"Towards Better Caption Supervision for Object Detection."	"2022"	"IEEE Trans. Vis. Comput. Graph."	"28"	"4"	"https://doi.org/10.1109/TVCG.2021.3138933"	"Changjian Chen;Jing Wu 0004;Xiaohan Wang;Shouxing Xiang;Song-Hai Zhang;Qifeng Tang;Shixia Liu"
"journals/tvcg/ChenWWZLZ23"	"Federated Visualization: A Privacy-Preserving Strategy for Aggregated Visual Query."	"2023"	"IEEE Trans. Vis. Comput. Graph."	"29"	"6"	"https://doi.org/10.1109/TVCG.2023.3261938"	"Wei Chen 0001;Yating Wei;Zhiyong Wang;Shuyue Zhou;Bingru Lin;Zhiguang Zhou"
"journals/tvcg/ChenXR18"	"Sequence Synopsis: Optimize Visual Summary of Temporal Event Data."	"2018"	"IEEE Trans. Vis. Comput. Graph."	"24"	"1"	"https://doi.org/10.1109/TVCG.2017.2745083"	"Yuanzhe Chen;Panpan Xu;Ren Liu"
"journals/tvcg/ChenXXZ21"	"GestOnHMD: Enabling Gesture-based Interaction on Low-cost VR Head-Mounted Display."	"2021"	"IEEE Trans. Vis. Comput. Graph."	"27"	"5"	"https://doi.org/10.1109/TVCG.2021.3067689"	"Taizhou Chen;Lantian Xu;Xianshan Xu;Kening Zhu"
"journals/tvcg/ChenYB08"	"Interactive, Internet Delivery of Visualization via Structured Prerendered Multiresolution Imagery."	"2008"	"IEEE Trans. Vis. Comput. Graph."	"14"	"2"	"https://doi.org/10.1109/TVCG.2007.70428"	"Jerry Chen;Ilmi Yoon;E. Wes Bethel"
"journals/tvcg/ChenYCLW12"	"Variational Blue Noise Sampling."	"2012"	"IEEE Trans. Vis. Comput. Graph."	"18"	"10"	"https://doi.org/10.1109/TVCG.2012.94"	"Zhonggui Chen;Zhan Yuan;Yi-King Choi;Ligang Liu;Wenping Wang"
"journals/tvcg/ChenYCXZQW22"	"Augmenting Sports Videos with VisCommentator."	"2022"	"IEEE Trans. Vis. Comput. Graph."	"28"	"1"	"https://doi.org/10.1109/TVCG.2021.3114806"	"Zhutian Chen;Shuainan Ye;Xiangtong Chu;Haijun Xia;Hui Zhang 0051;Huamin Qu;Yingcai Wu"
"journals/tvcg/ChenYLLSYL21"	"OoDAnalyzer: Interactive Analysis of Out-of-Distribution Samples."	"2021"	"IEEE Trans. Vis. Comput. Graph."	"27"	"7"	"https://doi.org/10.1109/TVCG.2020.2973258"	"Changjian Chen;Jun Yuan 0003;Yafeng Lu;Yang Liu 0014;Hang Su 0006;Songtao Yuan;Shixia Liu"
"journals/tvcg/ChenYPCSPQ20"	"ViSeq: Visual Analytics of Learning Sequence in Massive Open Online Courses."	"2020"	"IEEE Trans. Vis. Comput. Graph."	"26"	"3"	"https://doi.org/10.1109/TVCG.2018.2872961"	"Qing Chen 0001;Xuanwu Yue;Xavier Plantaz;Yuanzhe Chen;Conglei Shi;Ting-Chuen Pong;Huamin Qu"
"journals/tvcg/ChenYWGLWZZ16"	"Interactive Visual Discovering of Movement Patterns from Sparsely Sampled Geo-tagged Social Media Data."	"2016"	"IEEE Trans. Vis. Comput. Graph."	"22"	"1"	"https://doi.org/10.1109/TVCG.2015.2467619"	"Siming Chen 0001;Xiaoru Yuan;Zhenhuang Wang;Cong Guo 0004;Christy Jie Liang;Zuchao Wang;Xiaolong Zhang 0001;Jiawan Zhang"
"journals/tvcg/ChenYXBXWP23"	"Sporthesia: Augmenting Sports Videos Using Natural Language."	"2023"	"IEEE Trans. Vis. Comput. Graph."	"29"	"1"	"https://doi.org/10.1109/TVCG.2022.3209497"	"Zhutian Chen;Qisen Yang;Xiao Xie;Johanna Beyer;Haijun Xia;Yingcai Wu;Hanspeter Pfister"
"journals/tvcg/ChenYZCEMMCDL09"	"Volume Illustration of Muscle from Diffusion Tensor Images."	"2009"	"IEEE Trans. Vis. Comput. Graph."	"15"	"6"	"https://doi.org/10.1109/TVCG.2009.203"	"Wei Chen 0001;Zhicheng Yan;Song Zhang 0004;John Allen Crow;David S. Ebert;Ronald M. McLaughlin;Katie B. Mullins;Robert Cooper;Zi'ang Ding;Jun Liao"
"journals/tvcg/ChenZCLA20"	"Measuring the Effects of Scalar and Spherical Colormaps on Ensembles of DMRI Tubes."	"2020"	"IEEE Trans. Vis. Comput. Graph."	"26"	"9"	"https://doi.org/10.1109/TVCG.2019.2898438"	"Jian Chen 0006;Guohao Zhang;Wesley Chiou;David H. Laidlaw;Alexander P. Auchus"
"journals/tvcg/ChenZCMZMLQ15"	"Uncertainty-Aware Multidimensional Ensemble Data Visualization and Exploration."	"2015"	"IEEE Trans. Vis. Comput. Graph."	"21"	"9"	"https://doi.org/10.1109/TVCG.2015.2410278"	"Haidong Chen;Song Zhang 0004;Wei Chen 0001;Honghui Mei;Jiawei Zhang;Andrew Mercer 0001;Ronghua Liang;Huamin Qu"
"journals/tvcg/ChenZFFW22"	"Pyramid-based Scatterplots Sampling for Progressive and Streaming Data Visualization."	"2022"	"IEEE Trans. Vis. Comput. Graph."	"28"	"1"	"https://doi.org/10.1109/TVCG.2021.3114880"	"Xin Chen;Jian Zhang 0070;Chi-Wing Fu;Jean-Daniel Fekete;Yunhai Wang"
"journals/tvcg/ChenZGHXSZ22"	"Active Colorization for Cartoon Line Drawings."	"2022"	"IEEE Trans. Vis. Comput. Graph."	"28"	"2"	"https://doi.org/10.1109/TVCG.2020.3009949"	"Shu-Yu Chen;Jia-Qi Zhang;Lin Gao 0004;Yue He;Shihong Xia;Min Shi 0005;Fang-Lue Zhang"
"journals/tvcg/ChenZLARC21"	"Composition and Configuration Patterns in Multiple-View Visualizations."	"2021"	"IEEE Trans. Vis. Comput. Graph."	"27"	"2"	"https://doi.org/10.1109/TVCG.2020.3030338"	"Xi Chen;Wei Zeng 0004;Yanna Lin;Hayder Al-Maneea;Jonathan Roberts 0002;Remco Chang"
"journals/tvcg/ChenZNYWX11"	"Learning a 3D Human Pose Distance Metric from Geometric Pose Descriptor."	"2011"	"IEEE Trans. Vis. Comput. Graph."	"17"	"11"	"https://doi.org/10.1109/TVCG.2010.272"	"Cheng Chen 0023;Yueting Zhuang;Feiping Nie 0001;Yi Yang 0001;Fei Wu 0001;Jun Xiao 0001"
"journals/tvcg/ChenZYYFQ20"	"LassoNet: Deep Lasso-Selection of 3D Point Clouds."	"2020"	"IEEE Trans. Vis. Comput. Graph."	"26"	"1"	"https://doi.org/10.1109/TVCG.2019.2934332"	"Zhutian Chen;Wei Zeng 0004;Zhiguang Yang;Lingyun Yu 0005;Chi-Wing Fu;Huamin Qu"
"journals/tvcg/ChenZZ17"	"Example-Based Subspace Stress Analysis for Interactive Shape Design."	"2017"	"IEEE Trans. Vis. Comput. Graph."	"23"	"10"	"https://doi.org/10.1109/TVCG.2016.2618875"	"Xiang Chen 0001;Changxi Zheng;Kun Zhou 0001"
"journals/tvcg/ChenZZSX19"	"VERAM: View-Enhanced Recurrent Attention Model for 3D Shape Classification."	"2019"	"IEEE Trans. Vis. Comput. Graph."	"25"	"12"	"https://doi.org/10.1109/TVCG.2018.2866793"	"Song-Le Chen;Lintao Zheng;Yan Zhang 0057;Zhixin Sun;Kai Xu 0004"
"journals/tvcg/ChengCJKNSV19"	"Deep-Learning-Assisted Volume Visualization."	"2019"	"IEEE Trans. Vis. Comput. Graph."	"25"	"2"	"https://doi.org/10.1109/TVCG.2018.2796085"	"Hsueh-Chien Cheng;Antonio Cardone;Somay Jain;Eric Krokos;Kedar Narayan;Sriram Subramaniam;Amitabh Varshney"
"journals/tvcg/ChengCMLW13"	"SuperMatching: Feature Matching Using Supersymmetric Geometric Constraints."	"2013"	"IEEE Trans. Vis. Comput. Graph."	"19"	"11"	"https://doi.org/10.1109/TVCG.2013.15"	"Zhi-Quan Cheng;Yin Chen 0003;Ralph R. Martin;Yu-Kun Lai;Aiping Wang"
"journals/tvcg/ChengKQGW23"	"Polyphony: an Interactive Transfer Learning Framework for Single-Cell Data Analysis."	"2023"	"IEEE Trans. Vis. Comput. Graph."	"29"	"1"	"https://doi.org/10.1109/TVCG.2022.3209408"	"Furui Cheng;Mark S. Keller;Huamin Qu;Nils Gehlenborg;Qianwen Wang"
"journals/tvcg/ChengLDLZLQV22"	"VBridge: Connecting the Dots Between Features and Data to Explain Healthcare Models."	"2022"	"IEEE Trans. Vis. Comput. Graph."	"28"	"1"	"https://doi.org/10.1109/TVCG.2021.3114836"	"Furui Cheng;Dongyu Liu;Fan Du;Yanna Lin;Alexandra Zytek;Haomin Li;Huamin Qu;Kalyan Veeramachaneni"
"journals/tvcg/ChengM16"	"The Data Context Map: Fusing Data and Attributes into a Unified Display."	"2016"	"IEEE Trans. Vis. Comput. Graph."	"22"	"1"	"https://doi.org/10.1109/TVCG.2015.2467552"	"Shenghui Cheng;Klaus Mueller 0001"
"journals/tvcg/ChengMQ21"	"DECE: Decision Explorer with Counterfactual Explanations for Machine Learning Models."	"2021"	"IEEE Trans. Vis. Comput. Graph."	"27"	"2"	"https://doi.org/10.1109/TVCG.2020.3030342"	"Furui Cheng;Yao Ming;Huamin Qu"
"journals/tvcg/ChengTTQS16"	"Parametric Human Body Reconstruction Based on Sparse Key Points."	"2016"	"IEEE Trans. Vis. Comput. Graph."	"22"	"11"	"https://doi.org/10.1109/TVCG.2015.2511751"	"Ke-Li Cheng;Ruofeng Tong 0001;Min Tang 0001;Jing-Ye Qian;Michel Sarkis"
"journals/tvcg/ChengWQWYL07"	"Design and Analysis of Optimization Methods for Subdivision Surface Fitting."	"2007"	"IEEE Trans. Vis. Comput. Graph."	"13"	"5"	"https://doi.org/10.1109/TVCG.2007.1064"	"Kin-Shing D. Cheng;Wenping Wang;Hong Qin;Kwan-Yee Kenneth Wong;Huaiping Yang;Yang Liu 0014"
"journals/tvcg/ChengXM19"	"ColorMap<sup>ND</sup>: A Data-Driven Approach and Tool for Mapping Multivariate Data to Color."	"2019"	"IEEE Trans. Vis. Comput. Graph."	"25"	"2"	"https://doi.org/10.1109/TVCG.2018.2808489"	"Shenghui Cheng;Wei Xu 0020;Klaus Mueller 0001"
"journals/tvcg/ChentanezM12"	"A Multigrid Fluid Pressure Solver Handling Separating Solid Boundary Conditions."	"2012"	"IEEE Trans. Vis. Comput. Graph."	"18"	"8"	"https://doi.org/10.1109/TVCG.2012.86"	"Nuttapong Chentanez;Matthias Müller 0001"
"journals/tvcg/ChentanezM14"	"Mass-Conserving Eulerian Liquid Simulation."	"2014"	"IEEE Trans. Vis. Comput. Graph."	"20"	"1"	"https://doi.org/10.1109/TVCG.2013.19"	"Nuttapong Chentanez;Matthias Müller 0001"
"journals/tvcg/ChentanezMK15"	"Coupling 3D Eulerian, Heightfield and Particle Methods for Interactive Simulation of Large Scale Liquid Phenomena."	"2015"	"IEEE Trans. Vis. Comput. Graph."	"21"	"10"	"https://doi.org/10.1109/TVCG.2015.2449303"	"Nuttapong Chentanez;Matthias Müller 0001;Tae-Yong Kim 0001"
"journals/tvcg/ChevalierDF14"	"The Not-so-Staggering Effect of Staggered Animated Transitions on Visual Tracking."	"2014"	"IEEE Trans. Vis. Comput. Graph."	"20"	"12"	"https://doi.org/10.1109/TVCG.2014.2346424"	"Fanny Chevalier;Pierre Dragicevic;Steven Franconeri"
"journals/tvcg/ChevalierVG13"	"Using Concrete Scales: A Practical Framework for Effective Visual Depiction of Complex Measures."	"2013"	"IEEE Trans. Vis. Comput. Graph."	"19"	"12"	"https://doi.org/10.1109/TVCG.2013.210"	"Fanny Chevalier;Romain Vuillemot;Guia Gali"
"journals/tvcg/ChhuganiPKCVJK05"	"vLOD: High-Fidelity Walkthrough of Large Virtual Environments."	"2005"	"IEEE Trans. Vis. Comput. Graph."	"11"	"1"	"https://doi.org/10.1109/TVCG.2005.17"	"Jatin Chhugani;Budirijanto Purnomo;Shankar Krishnan;Jonathan D. Cohen 0001;Suresh Venkatasubramanian;David S. Johnson;Subodh Kumar 0001"
"journals/tvcg/ChiL06"	"Stylized and Abstract Painterly Rendering System Using a Multiscale Segmented Sphere Hierarchy."	"2006"	"IEEE Trans. Vis. Comput. Graph."	"12"	"1"	"https://doi.org/10.1109/TVCG.2006.14"	"Ming-Te Chi;Tong-Yee Lee"
"journals/tvcg/ChiLCLL15"	"Morphable Word Clouds for Time-Varying Text Data Visualization."	"2015"	"IEEE Trans. Vis. Comput. Graph."	"21"	"12"	"https://doi.org/10.1109/TVCG.2015.2440241"	"Ming-Te Chi;Shih-Syun Lin;Shiang-Yi Chen;Chao-Hung Lin;Tong-Yee Lee"
"journals/tvcg/ChiosaK11"	"GPU-Based Multilevel Clustering."	"2011"	"IEEE Trans. Vis. Comput. Graph."	"17"	"2"	"https://doi.org/10.1109/TVCG.2010.55"	"Iurie Chiosa;Andreas Kolb 0001"
"journals/tvcg/Chittaro16"	"Designing Serious Games for Safety Education: "Learn to Brace" versus Traditional Pictorials for Aircraft Passengers."	"2016"	"IEEE Trans. Vis. Comput. Graph."	"22"	"5"	"https://doi.org/10.1109/TVCG.2015.2443787"	"Luca Chittaro"
"journals/tvcg/ChittaroB15"	"Assessing Knowledge Retention of an Immersive Serious Game vs. a Traditional Education Method in Aviation Safety."	"2015"	"IEEE Trans. Vis. Comput. Graph."	"21"	"4"	"https://doi.org/10.1109/TVCG.2015.2391853"	"Luca Chittaro;Fabio Buttussi"
"journals/tvcg/ChittaroB22"	"Learning Safety Through Public Serious Games: A Study of "Prepare for Impact" on a Very Large, International Sample of Players."	"2022"	"IEEE Trans. Vis. Comput. Graph."	"28"	"3"	"https://doi.org/10.1109/TVCG.2020.3022340"	"Luca Chittaro;Fabio Buttussi"
"journals/tvcg/ChittaroRI06"	"VU-Flow: A Visualization Tool for Analyzing Navigation in Virtual Environments."	"2006"	"IEEE Trans. Vis. Comput. Graph."	"12"	"6"	"https://doi.org/10.1109/TVCG.2006.109"	"Luca Chittaro;Roberto Ranon;Lucio Ieronutti"
"journals/tvcg/ChoDWSR16"	"VAiRoma: A Visual Analytics System for Making Sense of Places, Times, and Events in Roman History."	"2016"	"IEEE Trans. Vis. Comput. Graph."	"22"	"1"	"https://doi.org/10.1109/TVCG.2015.2467971"	"Isaac Cho;Wenwen Dou;Derek Xiaoyu Wang;Eric Sauda;William Ribarsky"
"journals/tvcg/ChoKBS14"	"Stroscope: Multi-Scale Visualization of Irregularly Measured Time-Series Data."	"2014"	"IEEE Trans. Vis. Comput. Graph."	"20"	"5"	"https://doi.org/10.1109/TVCG.2013.2297933"	"Myoungsu Cho;Bo Hyoung Kim;Hee-Joon Bae;Jinwook Seo"
"journals/tvcg/ChoLW18"	"Multi-Scale 7DOF View Adjustment."	"2018"	"IEEE Trans. Vis. Comput. Graph."	"24"	"3"	"https://doi.org/10.1109/TVCG.2017.2668405"	"Isaac Cho;Jialei Li;Zachary Wartell"
"journals/tvcg/ChoeK05"	"A Statistical Wisp Model and Pseudophysical Approaches for InteractiveHairstyle Generation."	"2005"	"IEEE Trans. Vis. Comput. Graph."	"11"	"2"	"https://doi.org/10.1109/TVCG.2005.20"	"Byoungwon Choe;Hyeong-Seok Ko"
"journals/tvcg/ChoeKLL09"	"Random Accessible Mesh Compression Using Mesh Chartification."	"2009"	"IEEE Trans. Vis. Comput. Graph."	"15"	"1"	"https://doi.org/10.1109/TVCG.2008.64"	"Sungyul Choe;Junho Kim 0001;Haeyoung Lee;Seungyong Lee 0001"
"journals/tvcg/ChoiCQHPJ14"	"Vivaldi: A Domain-Specific Language for Volume Processing and Visualization on Distributed Heterogeneous Systems."	"2014"	"IEEE Trans. Vis. Comput. Graph."	"20"	"12"	"https://doi.org/10.1109/TVCG.2014.2346322"	"Hyungsuk Choi;Woohyuk Choi;Tran Minh Quan;David G. C. Hildebrand;Hanspeter Pfister;Won-Ki Jeong"
"journals/tvcg/ChoiCWKE09"	"Continuous Collision Detection for Ellipsoids."	"2009"	"IEEE Trans. Vis. Comput. Graph."	"15"	"2"	"https://doi.org/10.1109/TVCG.2008.80"	"Yi-King Choi;Jung-Woo Chang;Wenping Wang;Myung-Soo Kim;Gershon Elber"
"journals/tvcg/ChoiK05"	"Modal Warping: Real-Time Simulation of Large Rotational Deformation and Manipulation."	"2005"	"IEEE Trans. Vis. Comput. Graph."	"11"	"1"	"https://doi.org/10.1109/TVCG.2005.13"	"Min Gyu Choi;Hyeong-Seok Ko"
"journals/tvcg/ChoiLLCCJ23"	"DXplorer: A Unified Visualization Framework for Interactive Dendritic Spine Analysis Using 3D Morphological Features."	"2023"	"IEEE Trans. Vis. Comput. Graph."	"29"	"2"	"https://doi.org/10.1109/TVCG.2021.3116656"	"Junyoung Choi;Sang-Eun Lee;YeIn Lee;Eunji Cho;Sunghoe Chang;Won-Ki Jeong"
"journals/tvcg/ChoiPWFE15"	"VisDock: A Toolkit for Cross-Cutting Interactions in Visualization."	"2015"	"IEEE Trans. Vis. Comput. Graph."	"21"	"9"	"https://doi.org/10.1109/TVCG.2015.2414454"	"Jungu Choi;Deok Gun Park 0001;Yuet Ling Wong;Eli Raymond Fisher;Niklas Elmqvist"
"journals/tvcg/ChoiZGF21"	"Augmenting Perceived Softness of Haptic Proxy Objects Through Transient Vibration and Visuo-Haptic Illusion in Virtual Reality."	"2021"	"IEEE Trans. Vis. Comput. Graph."	"27"	"12"	"https://doi.org/10.1109/TVCG.2020.3002245"	"Inrak Choi;Yiwei Zhao;Eric J. Gonzalez;Sean Follmer"
"journals/tvcg/ChooLRP13"	"UTOPIAN: User-Driven Topic Modeling Based on Interactive Nonnegative Matrix Factorization."	"2013"	"IEEE Trans. Vis. Comput. Graph."	"19"	"12"	"https://doi.org/10.1109/TVCG.2013.212"	"Jaegul Choo;Changhyun Lee;Chandan K. Reddy;Haesun Park"
"journals/tvcg/ChooRH23"	"Editorial: Guest Editors' Introduction: Special Section on IEEE PacificVis 2023."	"2023"	"IEEE Trans. Vis. Comput. Graph."	"29"	"6"	"https://doi.org/10.1109/TVCG.2023.3265145"	"Jaegul Choo;Timo Ropinski;Yifan Hu 0001"
"journals/tvcg/ChouM02"	"Vertex Data Compression through Vector Quantization."	"2002"	"IEEE Trans. Vis. Comput. Graph."	"8"	"4"	"https://doi.org/10.1109/TVCG.2002.1044522"	"Peter H. Chou;Teresa H. Meng"
"journals/tvcg/ChoudhrySCKGRE21"	"Once Upon A Time In Visualization: Understanding the Use of Textual Narratives for Causality."	"2021"	"IEEE Trans. Vis. Comput. Graph."	"27"	"2"	"https://doi.org/10.1109/TVCG.2020.3030358"	"Arjun Choudhry;Mandar Sharma;Pramod Chundury;Thomas Kapler;Derek W. S. Gray;Naren Ramakrishnan;Niklas Elmqvist"
"journals/tvcg/ChoukrounSBK20"	"Hamiltonian Operator for Spectral Shape Analysis."	"2020"	"IEEE Trans. Vis. Comput. Graph."	"26"	"2"	"https://doi.org/10.1109/TVCG.2018.2867513"	"Yoni Choukroun;Alon Shtern;Alexander M. Bronstein;Ron Kimmel"
"journals/tvcg/ChowdhuryFQ21"	"VR Disability Simulation Reduces Implicit Bias Towards Persons With Disabilities."	"2021"	"IEEE Trans. Vis. Comput. Graph."	"27"	"6"	"https://doi.org/10.1109/TVCG.2019.2958332"	"Tanvir Irfan;Sharif Mohammad Shahnewaz Ferdous;John Quarles"
"journals/tvcg/ChowdhuryQ22"	"A Wheelchair Locomotion Interface in a VR Disability Simulation Reduces Implicit Bias."	"2022"	"IEEE Trans. Vis. Comput. Graph."	"28"	"12"	"https://doi.org/10.1109/TVCG.2021.3099115"	"Tanvir Irfan;John Quarles"
"journals/tvcg/Christensen03"	"Adjoints and Importance in Rendering: An Overview."	"2003"	"IEEE Trans. Vis. Comput. Graph."	"9"	"3"	"https://doi.org/10.1109/TVCG.2003.1207441"	"Per H. Christensen"
"journals/tvcg/ChrysanthouLS07"	"Guest Editors' Introduction: Special Section on ACM VRST 2005."	"2007"	"IEEE Trans. Vis. Comput. Graph."	"13"	"1"	"https://doi.org/10.1109/TVCG.2007.12"	"Yiorgos Chrysanthou;Rynson W. H. Lau;Gurminder Singh"
"journals/tvcg/ChuFHH09"	"GL4D: A GPU-based Architecture for Interactive 4D Visualization."	"2009"	"IEEE Trans. Vis. Comput. Graph."	"15"	"6"	"https://doi.org/10.1109/TVCG.2009.147"	"Alan Chu;Chi-Wing Fu;Andrew J. Hanson;Pheng-Ann Heng"
"journals/tvcg/ChuGGR18"	"Message from the ISMAR 2018 Science and Technology Program Chairs andTVCGGuest Editors."	"2018"	"IEEE Trans. Vis. Comput. Graph."	"24"	"11"	"https://doi.org/10.1109/TVCG.2018.2870548"	"David Chu;Joseph L. Gabbard;Jens Grubert;Holger Regenbrecht"
"journals/tvcg/ChuL09"	"Multiresolution Mean Shift Clustering Algorithm for Shape Interpolation."	"2009"	"IEEE Trans. Vis. Comput. Graph."	"15"	"5"	"https://doi.org/10.1109/TVCG.2009.40"	"Hung-Kuo Chu;Tong-Yee Lee"
"journals/tvcg/ChuWL23"	"Robustly Extracting Concise 3D Curve Skeletons by Enhancing the Capture of Prominent Features."	"2023"	"IEEE Trans. Vis. Comput. Graph."	"29"	"8"	"https://doi.org/10.1109/TVCG.2022.3161962"	"Yiyao Chu;Wencheng Wang;Lei Li"
"journals/tvcg/ChuXYLXYCZW22"	"TIVEE: Visual Exploration and Explanation of Badminton Tactics in Immersive Visualizations."	"2022"	"IEEE Trans. Vis. Comput. Graph."	"28"	"1"	"https://doi.org/10.1109/TVCG.2021.3114861"	"Xiangtong Chu;Xiao Xie;Shuainan Ye;Haolin Lu;Hongguang Xiao;Zeqing Yuan;Zhutian Chen;Hui Zhang 0051;Yingcai Wu"
"journals/tvcg/ChuahLB13"	"Applying Mixed Reality to Simulate Vulnerable Populations for Practicing Clinical Communication Skills."	"2013"	"IEEE Trans. Vis. Comput. Graph."	"19"	"4"	"https://doi.org/10.1109/TVCG.2013.25"	"Joon Hao Chuah;Benjamin Lok;Erik W. Black"
"journals/tvcg/ChuangWM09"	"Hue-Preserving Color Blending."	"2009"	"IEEE Trans. Vis. Comput. Graph."	"15"	"6"	"https://doi.org/10.1109/TVCG.2009.150"	"Johnson Chuang;Daniel Weiskopf;Torsten Möller"
"journals/tvcg/ChunduryPRTLE22"	"Towards Understanding Sensory Substitution for Accessible Visualization: An Interview Study."	"2022"	"IEEE Trans. Vis. Comput. Graph."	"28"	"1"	"https://doi.org/10.1109/TVCG.2021.3114829"	"Pramod Chundury;Biswaksen Patnaik;Yasmin Reyazuddin;Christine Tang;Jonathan Lazar;Niklas Elmqvist"
"journals/tvcg/ChungAN14"	"A Survey of Software Frameworks for Cluster-Based Large High-Resolution Displays."	"2014"	"IEEE Trans. Vis. Comput. Graph."	"20"	"8"	"https://doi.org/10.1109/TVCG.2013.272"	"Haeyong Chung;Christopher Andrews;Chris North 0001"
"journals/tvcg/ChungNY22"	"GridSet: Visualizing Individual Elements and Attributes for Analysis of Set-Typed Data."	"2022"	"IEEE Trans. Vis. Comput. Graph."	"28"	"8"	"https://doi.org/10.1109/TVCG.2020.3047111"	"Haeyong Chung;Santhosh Nandhakumar;Seungwon Yang"
"journals/tvcg/CignoniFMPS04"	"Selective Refinement Queries for Volume Visualization of Unstructured Tetrahedral Meshes."	"2004"	"IEEE Trans. Vis. Comput. Graph."	"10"	"1"	"https://doi.org/10.1109/TVCG.2004.1260756"	"Paolo Cignoni;Leila De Floriani;Paola Magillo;Enrico Puppo;Roberto Scopigno"
"journals/tvcg/CignoniMMPS97"	"Speeding Up Isosurface Extraction Using Interval Trees."	"1997"	"IEEE Trans. Vis. Comput. Graph."	"3"	"2"	"https://doi.org/10.1109/2945.597798"	"Paolo Cignoni;Paola Marino;Claudio Montani;Enrico Puppo;Roberto Scopigno"
"journals/tvcg/CignoniMPS97"	"Multiresolution Representation and Visualization of Volume Data."	"1997"	"IEEE Trans. Vis. Comput. Graph."	"3"	"4"	"https://doi.org/10.1109/2945.646238"	"Paolo Cignoni;Claudio Montani;Enrico Puppo;Roberto Scopigno"
"journals/tvcg/CignoniMRS03"	"External Memory Management and Simplification of Huge Meshes."	"2003"	"IEEE Trans. Vis. Comput. Graph."	"9"	"4"	"https://doi.org/10.1109/TVCG.2003.1260746"	"Paolo Cignoni;Claudio Montani;Claudio Rocchini;Roberto Scopigno"
"journals/tvcg/CiprianoG07"	"Molecular Surface Abstraction."	"2007"	"IEEE Trans. Vis. Comput. Graph."	"13"	"6"	"https://doi.org/10.1109/TVCG.2007.70578"	"Gregory Cipriano;Michael Gleicher"
"journals/tvcg/CiprianoG08"	"Text Scaffolds for Effective Surface Labeling."	"2008"	"IEEE Trans. Vis. Comput. Graph."	"14"	"6"	"https://doi.org/10.1109/TVCG.2008.168"	"Gregory Cipriano;Michael Gleicher"
"journals/tvcg/CiprianoPG09"	"Multi-Scale Surface Descriptors."	"2009"	"IEEE Trans. Vis. Comput. Graph."	"15"	"6"	"https://doi.org/10.1109/TVCG.2009.168"	"Gregory Cipriano;George N. Phillips Jr.;Michael Gleicher"
"journals/tvcg/CirioLO17"	"Yarn-Level Cloth Simulation with Sliding Persistent Contacts."	"2017"	"IEEE Trans. Vis. Comput. Graph."	"23"	"2"	"https://doi.org/10.1109/TVCG.2016.2592908"	"Gabriel Cirio;Jorge Lopez-Moreno;Miguel A. Otaduy"
"journals/tvcg/CirioMHL11"	"Six Degrees-of-Freedom Haptic Interaction with Fluids."	"2011"	"IEEE Trans. Vis. Comput. Graph."	"17"	"11"	"https://doi.org/10.1109/TVCG.2010.271"	"Gabriel Cirio;Maud Marchal;Sébastien Hillaire;Anatole Lécuyer"
"journals/tvcg/CirioOMP13"	"Kinematic Evaluation of Virtual Walking Trajectories."	"2013"	"IEEE Trans. Vis. Comput. Graph."	"19"	"4"	"https://doi.org/10.1109/TVCG.2013.34"	"Gabriel Cirio;Anne-Hélène Olivier;Maud Marchal;Julien Pettré"
"journals/tvcg/CirioVCMLD12"	"Walking in a Cube: Novel Metaphors for Safely Navigating Large Virtual Environments in Restricted Real Workspaces."	"2012"	"IEEE Trans. Vis. Comput. Graph."	"18"	"4"	"https://doi.org/10.1109/TVCG.2012.60"	"Gabriel Cirio;Peter Vangorp;Emmanuelle Chapoulie;Maud Marchal;Anatole Lécuyer;George Drettakis"
"journals/tvcg/ClaessenW11"	"Flexible Linked Axes for Multivariate Data Visualization."	"2011"	"IEEE Trans. Vis. Comput. Graph."	"17"	"12"	"https://doi.org/10.1109/TVCG.2011.201"	"Jarry H. T. Claessen;Jarke J. van Wijk"
"journals/tvcg/ClantonWCMS06"	"Optical Merger of Direct Vision with Virtual Images for Scaled Teleoperation."	"2006"	"IEEE Trans. Vis. Comput. Graph."	"12"	"2"	"https://doi.org/10.1109/TVCG.2006.35"	"Samuel T. Clanton;David C. Wang;Vikram S. Chib;Yoky Matsuoka;George D. Stetten"
"journals/tvcg/ClarenzRT04"	"Robust Feature Detection and Local Classification for Surfaces Based on Moment Analysis."	"2004"	"IEEE Trans. Vis. Comput. Graph."	"10"	"5"	"https://doi.org/10.1109/TVCG.2004.34"	"Ulrich Clarenz;Martin Rumpf;Alexandru C. Telea"
"journals/tvcg/ClarkeCM11"	"Automatic Generation of 3D Caricatures Based on Artistic Deformation Styles."	"2011"	"IEEE Trans. Vis. Comput. Graph."	"17"	"6"	"https://doi.org/10.1109/TVCG.2010.76"	"Lyndsey Clarke;Min Chen 0001;Benjamin Mora"
"journals/tvcg/ClarksonDF09"	"ResultMaps: Visualization for Search Interfaces."	"2009"	"IEEE Trans. Vis. Comput. Graph."	"15"	"6"	"https://doi.org/10.1109/TVCG.2009.176"	"Edward Clarkson;Krishna Desai;James D. Foley"
