doi,author,gender,position,position.rank
10.1109/VISUAL.1998.745316,Alex T. Pang,male,2,L
10.1109/VISUAL.1998.745317,Anton L. Fuhrmann,male,1,F
10.1109/VISUAL.1998.745317,M. Eduard Gröller,male,2,L
10.1109/VISUAL.1998.745318,Gregory M. Nielson,male,1,F
10.1109/VISUAL.1998.745318,Il-Hong Jung,male,2,M
10.1109/VISUAL.1998.745318,Junwon Sung,male,3,L
10.1109/VISUAL.1998.745319,Shiaofen Fang,female,1,F
10.1109/VISUAL.1998.745319,Tom Biddlecome,male,2,M
10.1109/VISUAL.1998.745319,Mihran Tuceryan,male,3,L
10.1109/VISUAL.1998.745320,Andrew J. Hanson,male,1,F
10.1109/VISUAL.1998.745320,Eric A. Wernert,male,2,L
10.1109/VISUAL.1998.745321,Christoph Lürig,male,1,F
10.1109/VISUAL.1998.745321,Thomas Ertl,male,2,L
10.1109/VISUAL.1998.745322,David Cline,male,1,F
10.1109/VISUAL.1998.745322,Parris K. Egbert,female,2,L
10.1109/VISUAL.1998.745323,Jurriaan D. Mulder,male,1,F
10.1109/VISUAL.1998.745323,Frans C. A. Groen,male,2,M
10.1109/VISUAL.1998.745323,Jarke J. van Wijk,male,3,L
10.1109/VISUAL.1998.745324,Wim C. de Leeuw,male,1,F
10.1109/VISUAL.1998.745324,Robert van Liere,male,2,L
10.1109/VISUAL.1998.745325,Yair Kurzion,male,1,F
10.1109/VISUAL.1998.745325,Torsten Möller,male,2,M
10.1109/VISUAL.1998.745325,Roni Yagel,male,3,L
10.1109/VISUAL.1998.745326,Andrew J. Hanson,male,1,F
10.1109/VISUAL.1998.745327,André Guéziec,male,1,F
10.1109/VISUAL.1998.745327,Gabriel Taubin,male,2,M
10.1109/VISUAL.1998.745327,Francis Lazarus,male,3,M
10.1109/VISUAL.1998.745327,William Horn,male,4,L
10.1109/VISUAL.1998.745328,Axel Friedrich,male,1,F
10.1109/VISUAL.1998.745328,Konrad Polthier,male,2,M
10.1109/VISUAL.1998.745328,Markus Schmies,male,3,L
10.1109/VISUAL.1998.745329,Oliver G. Staadt,male,1,F
10.1109/VISUAL.1998.745329,Markus H. Gross,male,2,L
10.1109/VISUAL.1998.745330,Lloyd Treinish,male,1,F
10.1109/VISUAL.1998.745331,Leslie Keely,female,1,F
10.1109/VISUAL.1998.745331,Samuel P. Uselton,male,2,L
10.1109/VISUAL.1998.745332,Qin Shen,female,1,F
10.1109/VISUAL.1998.745332,Alex T. Pang,male,2,M
10.1109/VISUAL.1998.745332,Samuel P. Uselton,male,3,L
10.1109/VISUAL.1998.745333,I. Ari Sadarjoen,male,1,F
10.1109/VISUAL.1998.745333,Frits H. Post,male,2,M
10.1109/VISUAL.1998.745333,Bing Ma,male,3,M
10.1109/VISUAL.1998.745333,David C. Banks,male,4,M
10.1109/VISUAL.1998.745333,Hans-Georg Pagendarm,male,5,L
10.1109/VISUAL.1998.745334,Johanna E. van der Heyden,female,1,F
10.1109/VISUAL.1998.745334,Sheelagh Carpendale,female,2,M
10.1109/VISUAL.1998.745334,Kevin B. Inkpen,male,3,M
10.1109/VISUAL.1998.745334,M. Stella Atkins,female,4,L
10.1109/VISUAL.1998.745335,Frans Vos,male,1,F
10.1109/VISUAL.1998.745335,Hans J. W. Spoelder,male,2,L
10.1109/VISUAL.1998.745336,Kevin Montgomery,male,1,F
10.1109/VISUAL.1998.745336,Michael Stephanides,male,2,M
10.1109/VISUAL.1998.745336,Stephen Schendel,male,3,M
10.1109/VISUAL.1998.745336,Muriel Ross,female,4,L
10.1109/VISUAL.1998.745337,Enrico Gobbetti,male,1,F
10.1109/VISUAL.1998.745337,Piero Pili,male,2,M
10.1109/VISUAL.1998.745337,Antonio Zorcolo,male,3,M
10.1109/VISUAL.1998.745337,Massimiliano Tuveri,male,4,L
10.1109/VISUAL.1998.745338,Sami Khoury,male,1,F
10.1109/VISUAL.1998.745338,Adrian Freed,male,2,M
10.1109/VISUAL.1998.745338,David Wessel,male,3,L
10.1109/VISUAL.1998.745339,M. L. Lantin,male,1,F
10.1109/VISUAL.1998.745339,Sheelagh Carpendale,female,2,L
10.1109/VISUAL.1998.745340,Nelson L. Max,male,1,F
10.1109/VISUAL.1998.745341,Dru Clark,male,1,F
10.1109/VISUAL.1998.745341,Richard Marciano,male,2,M
10.1109/VISUAL.1998.745341,Rosemarie McKeon,female,3,M
10.1109/VISUAL.1998.745341,Michael J. Bailey,male,4,L
10.1109/VISUAL.1998.745342,Douglass Davis,male,1,F
10.1109/VISUAL.1998.745342,William Ribarsky,male,2,M
10.1109/VISUAL.1998.745342,Nickolas Faust,male,3,M
10.1109/VISUAL.1998.745342,Tian-Yue Jiang,male,4,L
10.1109/VISUAL.1998.745343,Philip D. Heermann,male,1,F
10.1109/VISUAL.1998.745344,Jim Durbin,male,1,F
10.1109/VISUAL.1998.745344,J. Edward Swan,male,2,M
10.1109/VISUAL.1998.745344,Brad Colbert,male,3,M
10.1109/VISUAL.1998.745344,John Crowe,male,4,M
10.1109/VISUAL.1998.745344,Rob King,male,5,M
10.1109/VISUAL.1998.745344,Tony King,male,6,M
10.1109/VISUAL.1998.745344,Christopher Scannell,male,7,M
10.1109/VISUAL.1998.745344,Zachary Wartell,male,8,M
10.1109/VISUAL.1998.745344,Terry Welsh,male,9,L
10.1109/VISUAL.1998.745345,Hong Ma,female,1,F
10.1109/VISUAL.1998.745345,Keith W. Jones,male,2,M
10.1109/VISUAL.1998.745345,Eric A. Stern,male,3,L
10.1109/VISUAL.1998.745346,Allen McPherson,male,1,F
10.1109/VISUAL.1998.745346,Mathew Maltrud,male,2,L
10.1109/VISUAL.1998.745347,Peter A. Rona,male,1,F
10.1109/VISUAL.1998.745347,Karen G. Bemis,female,2,M
10.1109/VISUAL.1998.745347,Deepak R. Kenchammana-Hosekote,male,3,M
10.1109/VISUAL.1998.745347,Deborah Silver,female,4,L
10.1109/VISUAL.1998.745348,Paul Chapman,male,1,F
10.1109/VISUAL.1998.745348,Peter Stevens,male,2,M
10.1109/VISUAL.1998.745348,Derek Wills,male,3,M
10.1109/VISUAL.1998.745348,Graham R. Brookes,male,4,L
10.1109/VISUAL.1998.745349,Elisha Sacks,male,1,F
10.1109/VISUAL.1998.745349,Leo Joskowicz,male,2,L
10.1109/VISUAL.1998.745350,Marco Lanzagorta,male,1,F
10.1109/VISUAL.1998.745350,Milo V. Kral,male,2,M
10.1109/VISUAL.1998.745350,J. Edward Swan,male,3,M
10.1109/VISUAL.1998.745350,George Spanos,male,4,M
10.1109/VISUAL.1998.745350,Robert Rosenberg,male,5,M
10.1109/VISUAL.1998.745350,Eddy Kuo,male,6,L
10.1109/VISUAL.1998.745351,Clifford A. Shaffer,male,1,F
10.1109/VISUAL.1998.745351,Duane L. Knill,male,2,M
10.1109/VISUAL.1998.745351,Layne T. Watson,male,3,L
10.1109/VISUAL.1998.745352,Arie E. Kaufman,male,1,F
10.1109/VISUAL.1998.745352,Marty Brady,male,2,M
10.1109/VISUAL.1998.745352,William E. Lorensen,male,3,M
10.1109/VISUAL.1998.745352,Frederick L. Kitson,male,4,M
10.1109/VISUAL.1998.745352,Hanspeter Pfister,male,5,L
10.1109/VISUAL.1998.745353,Samuel P. Uselton,male,1,F
10.1109/VISUAL.1998.745353,Lloyd Treinish,male,2,M
10.1109/VISUAL.1998.745353,James P. Ahrens,male,3,M
10.1109/VISUAL.1998.745353,E. Wes Bethel,male,4,M
10.1109/VISUAL.1998.745353,Andrei State,male,5,L
10.1109/VISUAL.1998.745354,Georges G. Grinstein,male,1,F
10.1109/VISUAL.1998.745354,Sharon J. Laskowski,female,2,M
10.1109/VISUAL.1998.745354,Alfred Inselberg,male,3,L
10.1109/VISUAL.1998.745355,David H. Laidlaw,male,1,F
10.1109/VISUAL.1998.745355,David Kremers,male,2,M
10.1109/VISUAL.1998.745355,Felica Frankel,female,3,M
10.1109/VISUAL.1998.745355,Victoria Interrante,female,4,M
10.1109/VISUAL.1998.745355,Thomas F. Banchoff,male,5,L
10.1109/VISUAL.1998.745713,Steven G. Parker,male,1,F
10.1109/VISUAL.1998.745713,Peter Shirley,male,2,M
10.1109/VISUAL.1998.745713,Yarden Livnat,male,3,M
10.1109/VISUAL.1998.745713,Charles D. Hansen,male,4,M
10.1109/VISUAL.1998.745713,Peter-Pike J. Sloan,male,5,L
10.1109/VISUAL.1999.809863,Bjørn Heckel,male,1,F
10.1109/VISUAL.1999.809863,Gunther H. Weber,male,2,M
10.1109/VISUAL.1999.809863,Bernd Hamann,male,3,M
10.1109/VISUAL.1999.809863,Kenneth I. Joy,male,4,L
10.1109/VISUAL.1999.809864,Patrick J. Moran,male,1,F
10.1109/VISUAL.1999.809864,Chris Henze,male,2,L
10.1109/VISUAL.1999.809865,Alexandru Telea,male,1,F
10.1109/VISUAL.1999.809865,Jarke J. van Wijk,male,2,L
10.1109/VISUAL.1999.809866,Ying-Huey Fua,female,1,F
10.1109/VISUAL.1999.809866,Matthew O. Ward,male,2,M
10.1109/VISUAL.1999.809866,Elke A. Rundensteiner,female,3,L
10.1109/VISUAL.1999.809868,Stefan Gumhold,male,1,F
10.1109/VISUAL.1999.809868,Stefan Guthe,male,2,M
10.1109/VISUAL.1999.809868,Wolfgang Straßer,male,3,L
10.1109/VISUAL.1999.809869,Hugues Hoppe,male,1,F
10.1109/VISUAL.1999.809870,André Guéziec,male,1,F
10.1109/VISUAL.1999.809870,Frank Bossen,male,2,M
10.1109/VISUAL.1999.809870,Gabriel Taubin,male,3,M
10.1109/VISUAL.1999.809870,Cláudio T. Silva,male,4,L
10.1109/VISUAL.1999.809871,Kwan-Liu Ma,male,1,F
10.1109/VISUAL.1999.809872,Baoquan Chen,male,1,F
10.1109/VISUAL.1999.809872,Frank Dachille,male,2,M
10.1109/VISUAL.1999.809872,Arie E. Kaufman,male,3,L
10.1109/VISUAL.1999.809873,Nivedita Sahasrabudhe,female,1,F
10.1109/VISUAL.1999.809873,John E. West,male,2,M
10.1109/VISUAL.1999.809873,Raghu Machiraju,male,3,M
10.1109/VISUAL.1999.809873,Mark Janus,male,4,L
10.1109/VISUAL.1999.809874,Rajesh Batra,male,1,F
10.1109/VISUAL.1999.809874,Lambertus Hesselink,male,2,L
10.1109/VISUAL.1999.809875,James T. Klosowski,male,1,F
10.1109/VISUAL.1999.809875,Cláudio T. Silva,male,2,L
10.1109/VISUAL.1999.809876,Enrico Gobbetti,male,1,F
10.1109/VISUAL.1999.809876,Eric Bouvier,male,2,L
10.1109/VISUAL.1999.809877,Jihad El-Sana,male,1,F
10.1109/VISUAL.1999.809877,Elvir Azanli,male,2,M
10.1109/VISUAL.1999.809877,Amitabh Varshney,male,3,L
10.1109/VISUAL.1999.809878,Klaus Engel,male,1,F
10.1109/VISUAL.1999.809878,Rüdiger Westermann,male,2,M
10.1109/VISUAL.1999.809878,Thomas Ertl,male,3,L
10.1109/VISUAL.1999.809879,Philip M. Sutton,male,1,F
10.1109/VISUAL.1999.809879,Charles D. Hansen,male,2,L
10.1109/VISUAL.1999.809882,Chris Shaw 0002,male,1,F
10.1109/VISUAL.1999.809882,James A. Hall,male,2,M
10.1109/VISUAL.1999.809882,David S. Ebert,male,3,M
10.1109/VISUAL.1999.809882,D. Aaron Roberts,male,4,L
10.1109/VISUAL.1999.809883,Ramesh Raskar,male,1,F
10.1109/VISUAL.1999.809883,Michael S. Brown,male,2,M
10.1109/VISUAL.1999.809883,Ruigang Yang,male,3,M
10.1109/VISUAL.1999.809883,Wei-Chao Chen,male,4,M
10.1109/VISUAL.1999.809883,Greg Welch,male,5,M
10.1109/VISUAL.1999.809883,Herman Towles,male,6,M
10.1109/VISUAL.1999.809883,W. Brent Seales,male,7,M
10.1109/VISUAL.1999.809883,Henry Fuchs,male,8,L
10.1109/VISUAL.1999.809884,Bernd Fröhlich 0001,male,1,F
10.1109/VISUAL.1999.809884,Stephen Barrass,male,2,M
10.1109/VISUAL.1999.809884,Björn Zehner,male,3,M
10.1109/VISUAL.1999.809884,John Plate,male,4,M
10.1109/VISUAL.1999.809884,Martin Göbel,male,5,L
10.1109/VISUAL.1999.809885,Sunil Hadap,male,1,F
10.1109/VISUAL.1999.809885,Endre Bangerter,male,2,M
10.1109/VISUAL.1999.809885,Pascal Volino,male,3,M
10.1109/VISUAL.1999.809885,Nadia Magnenat-Thalmann,female,4,L
10.1109/VISUAL.1999.809886,Gordon L. Kindlmann,male,1,F
10.1109/VISUAL.1999.809886,David M. Weinstein,male,2,L
10.1109/VISUAL.1999.809887,Kevin Kreeger,male,1,F
10.1109/VISUAL.1999.809887,Arie E. Kaufman,male,2,L
10.1109/VISUAL.1999.809888,Charidimos E. Gasparakis,male,1,F
10.1109/VISUAL.1999.809889,Michael Meißner,male,1,F
10.1109/VISUAL.1999.809889,Ulrich Hoffmann,male,2,M
10.1109/VISUAL.1999.809889,Wolfgang Straßer,male,3,L
10.1109/VISUAL.1999.809890,Greg Humphreys,male,1,F
10.1109/VISUAL.1999.809890,Pat Hanrahan,male,2,L
10.1109/VISUAL.1999.809891,C. Charles Law,male,1,F
10.1109/VISUAL.1999.809891,Ken Martin,male,2,M
10.1109/VISUAL.1999.809891,William J. Schroeder,male,3,M
10.1109/VISUAL.1999.809891,Joshua Temkin,male,4,L
10.1109/VISUAL.1999.809892,Christof Rezk-Salama,male,1,F
10.1109/VISUAL.1999.809892,Peter Hastreiter,male,2,M
10.1109/VISUAL.1999.809892,Christian Teitzel,male,3,M
10.1109/VISUAL.1999.809892,Thomas Ertl,male,4,L
10.1109/VISUAL.1999.809893,Eric A. Wernert,male,1,F
10.1109/VISUAL.1999.809893,Andrew J. Hanson,male,2,L
10.1109/VISUAL.1999.809894,David M. Weinstein,male,1,F
10.1109/VISUAL.1999.809894,Gordon L. Kindlmann,male,2,M
10.1109/VISUAL.1999.809894,Eric C. Lundberg,male,3,L
10.1109/VISUAL.1999.809895,Gerik Scheuermann,male,1,F
10.1109/VISUAL.1999.809895,Holger Burbach,male,2,M
10.1109/VISUAL.1999.809895,Hans Hagen,male,3,L
10.1109/VISUAL.1999.809896,Ronald Peikert,male,1,F
10.1109/VISUAL.1999.809896,Martin Roth,male,2,L
10.1109/VISUAL.1999.809897,Gerik Scheuermann,male,1,F
10.1109/VISUAL.1999.809897,Xavier Tricoche,male,2,M
10.1109/VISUAL.1999.809897,Hans Hagen,male,3,L
10.1109/VISUAL.1999.809898,Georges-Pierre Bonneau,male,1,F
10.1109/VISUAL.1999.809899,Gregory M. Nielson,male,1,F
10.1109/VISUAL.1999.809899,Dave J. Holliday,male,2,M
10.1109/VISUAL.1999.809899,Tom Roxborough,male,3,L
10.1109/VISUAL.1999.809900,Baoquan Chen,male,1,F
10.1109/VISUAL.1999.809900,J. Edward Swan,male,2,M
10.1109/VISUAL.1999.809900,Eddy Kuo,male,3,M
10.1109/VISUAL.1999.809900,Arie E. Kaufman,male,4,L
10.1109/VISUAL.1999.809901,Renato Pajarola,male,1,F
10.1109/VISUAL.1999.809901,Jarek Rossignac,male,2,M
10.1109/VISUAL.1999.809901,Andrzej Szymczak,male,3,L
10.1109/VISUAL.1999.809902,Chandrajit L. Bajaj,male,1,F
10.1109/VISUAL.1999.809902,Valerio Pascucci,male,2,M
10.1109/VISUAL.1999.809902,Guozhong Zhuang,male,3,L
10.1109/VISUAL.1999.809903,Patricia Crossno,female,1,F
10.1109/VISUAL.1999.809903,Edward Angel,male,2,L
10.1109/VISUAL.1999.809904,Tobias Preußer,male,1,F
10.1109/VISUAL.1999.809904,Martin Rumpf,male,2,L
10.1109/VISUAL.1999.809905,Robert Michael Kirby,male,1,F
10.1109/VISUAL.1999.809905,H. Marmanis,male,2,M
10.1109/VISUAL.1999.809905,David H. Laidlaw,male,3,L
10.1109/VISUAL.1999.809906,Vivek Verma,male,1,F
10.1109/VISUAL.1999.809906,David L. Kao,male,2,M
10.1109/VISUAL.1999.809906,Alex T. Pang,male,3,L
10.1109/VISUAL.1999.809907,Wim C. de Leeuw,male,1,F
10.1109/VISUAL.1999.809907,Robert van Liere,male,2,L
10.1109/VISUAL.1999.809908,Eric LaMar,male,1,F
10.1109/VISUAL.1999.809908,Bernd Hamann,male,2,M
10.1109/VISUAL.1999.809908,Kenneth I. Joy,male,3,L
10.1109/VISUAL.1999.809909,Klaus Mueller,male,1,F
10.1109/VISUAL.1999.809909,Torsten Möller,male,2,M
10.1109/VISUAL.1999.809909,Roger Crawfis,male,3,L
10.1109/VISUAL.1999.809910,Han-Wei Shen,male,1,F
10.1109/VISUAL.1999.809910,Ling-Jan Chiang,male,2,M
10.1109/VISUAL.1999.809910,Kwan-Liu Ma,male,3,L
10.1109/VISUAL.1999.809911,Ming Wan,male,1,F
10.1109/VISUAL.1999.809911,Arie E. Kaufman,male,2,M
10.1109/VISUAL.1999.809911,Steve Bryson,male,3,L
10.1109/VISUAL.1999.809912,Dirk Bartz,male,1,F
10.1109/VISUAL.1999.809912,Wolfgang Straßer,male,2,M
10.1109/VISUAL.1999.809912,Martin Skalej,male,3,M
10.1109/VISUAL.1999.809912,Dorothea Welte,female,4,L
10.1109/VISUAL.1999.809913,Terry S. Yoo,male,1,F
10.1109/VISUAL.1999.809913,Penny Rheingans,female,2,L
10.1109/VISUAL.1999.809914,Ming Wan,male,1,F
10.1109/VISUAL.1999.809914,Qingyu Tang,male,2,M
10.1109/VISUAL.1999.809914,Arie E. Kaufman,male,3,M
10.1109/VISUAL.1999.809914,Zhengrong Liang,male,4,M
10.1109/VISUAL.1999.809914,Mark Wax,male,5,L
10.1109/VISUAL.1999.809915,Zoya Maslak,female,1,F
10.1109/VISUAL.1999.809915,Douglas J. Steel,male,2,M
10.1109/VISUAL.1999.809915,Robert J. McDermott,male,3,L
10.1109/VISUAL.1999.809916,Suzana Djurcilov,female,1,F
10.1109/VISUAL.1999.809916,Alex T. Pang,male,2,L
10.1109/VISUAL.1999.809917,Hans-Georg Pagendarm,male,1,F
10.1109/VISUAL.1999.809917,B. Henne,male,2,M
10.1109/VISUAL.1999.809917,M. Rutten,male,3,L
10.1109/VISUAL.1999.809918,Martin Schulz 0005,male,1,F
10.1109/VISUAL.1999.809918,Frank Reck,male,2,M
10.1109/VISUAL.1999.809918,Wolf Bartelheimer,male,3,M
10.1109/VISUAL.1999.809918,Thomas Ertl,male,4,L
10.1109/VISUAL.1999.809919,Patricia Crossno,female,1,F
10.1109/VISUAL.1999.809919,Edward Angel,male,2,L
10.1109/VISUAL.1999.809920,Sepideh Chakaveh,female,1,F
10.1109/VISUAL.1999.809920,Udo Zlender,male,2,M
10.1109/VISUAL.1999.809920,Detlef Skaley,male,3,M
10.1109/VISUAL.1999.809920,Konstantinos Fostiropoulos,male,4,M
10.1109/VISUAL.1999.809920,Dieter Breitschwerdt,male,5,L
10.1109/VISUAL.1999.809921,Amit Goel,male,1,F
10.1109/VISUAL.1999.809921,Chuck Baker,male,2,M
10.1109/VISUAL.1999.809921,Clifford A. Shaffer,male,3,M
10.1109/VISUAL.1999.809921,Bernard Grossman,male,4,M
10.1109/VISUAL.1999.809921,Raphael T. Haftka,male,5,M
10.1109/VISUAL.1999.809921,William H. Mason,male,6,M
10.1109/VISUAL.1999.809921,Layne T. Watson,male,7,L
10.1109/VISUAL.1999.809922,Christophe Winkler,male,1,F
10.1109/VISUAL.1999.809922,Fabien Bosquet,male,2,M
10.1109/VISUAL.1999.809922,Xavier Cavin,male,3,M
10.1109/VISUAL.1999.809922,Jean-Claude Paul,male,4,L
10.1109/VISUAL.1999.809923,Ronald Azuma,male,1,F
10.1109/VISUAL.1999.809923,Howard Neely,male,2,M
10.1109/VISUAL.1999.809923,Michael J. Daily,male,3,M
10.1109/VISUAL.1999.809923,Mario Correa,male,4,L
10.1109/VISUAL.1999.809924,Douglass Davis,male,1,F
10.1109/VISUAL.1999.809924,William Ribarsky,male,2,M
10.1109/VISUAL.1999.809924,Tian-Yue Jiang,male,3,M
10.1109/VISUAL.1999.809924,Nickolas Faust,male,4,M
10.1109/VISUAL.1999.809924,Sean Ho,male,5,L
10.1109/VISUAL.1999.809925,Eliot Feibush,male,1,F
10.1109/VISUAL.1999.809925,Nikhil Gagvani,male,2,M
10.1109/VISUAL.1999.809925,Daniel Williams,male,3,L
10.1109/VISUAL.1999.809926,Paul Chapman,male,1,F
10.1109/VISUAL.1999.809926,Derek Wills,male,2,M
10.1109/VISUAL.1999.809926,Peter Stevens,male,3,M
10.1109/VISUAL.1999.809926,Graham R. Brookes,male,4,L
10.1109/VISUAL.1999.809927,Chaomei Chen,male,1,F
10.1109/VISUAL.1999.809927,Les Carr,male,2,L
10.1109/VISUAL.1999.809929,Donna L. Gresh,female,1,F
10.1109/VISUAL.1999.809929,Bernice E. Rogowitz,female,2,M
10.1109/VISUAL.1999.809929,M. S. Tignor,male,3,M
10.1109/VISUAL.1999.809929,E. J. Mayland,male,4,L
10.1109/VISUAL.1999.809930,Eleftherios Koutsofios,male,1,F
10.1109/VISUAL.1999.809930,Stephen C. North,male,2,M
10.1109/VISUAL.1999.809930,Russell Truscott,male,3,M
10.1109/VISUAL.1999.809930,Daniel A. Keim,male,4,L
10.1109/VISUAL.1999.809931,Carl Manaster,male,1,F
10.1109/VISUAL.1999.809931,Elizabeth Nanthakumar,female,2,M
10.1109/VISUAL.1999.809931,Phillip A. Morin,male,3,L
10.1109/VISUAL.1999.809932,Issei Fujishiro,male,1,F
10.1109/VISUAL.1999.809932,Taeko Azuma,female,2,M
10.1109/VISUAL.1999.809932,Yuriko Takeshima,female,3,L
10.1109/VISUAL.1999.809934,Matthias Hopf,male,1,F
10.1109/VISUAL.1999.809934,Thomas Ertl,male,2,L
10.1109/VISUAL.1999.809936,Jayesh Govindarajan,male,1,F
10.1109/VISUAL.1999.809936,Matthew O. Ward,male,2,M
10.1109/VISUAL.1999.809936,Jonathan Barnett,male,3,L
10.1109/VISUAL.1999.809938,Hanspeter Pfister,male,1,F
10.1109/VISUAL.1999.809938,Michel Cox,male,2,M
10.1109/VISUAL.1999.809938,Peter N. Glaskowsky,male,3,M
10.1109/VISUAL.1999.809938,William E. Lorensen,male,4,M
10.1109/VISUAL.1999.809938,Richard Greco,male,5,L
10.1109/VISUAL.1999.809939,J. Edward Swan,male,1,F
10.1109/VISUAL.1999.809939,Theresa-Marie Rhyne,female,2,M
10.1109/VISUAL.1999.809939,David H. Laidlaw,male,3,M
10.1109/VISUAL.1999.809939,Tamara Munzner,female,4,M
10.1109/VISUAL.1999.809939,Victoria Interrante,female,5,L
10.1109/VISUAL.1999.809940,David N. Kenwright,male,1,F
10.1109/VISUAL.1999.809940,David C. Banks,male,2,M
10.1109/VISUAL.1999.809940,Steve Bryson,male,3,M
10.1109/VISUAL.1999.809940,Robert Haimes,male,4,M
10.1109/VISUAL.1999.809940,Robert van Liere,male,5,M
10.1109/VISUAL.1999.809940,Samuel P. Uselton,male,6,L
10.1109/VISUAL.2000.885672,Stanislav L. Stoev,male,1,F
10.1109/VISUAL.2000.885672,Wolfgang Straßer,male,2,L
10.1109/VISUAL.2000.885673,Rami Hietala,male,1,F
10.1109/VISUAL.2000.885673,Jarkko Oikarinen,male,2,L
10.1109/VISUAL.2000.885674,Sarang Lakare,male,1,F
10.1109/VISUAL.2000.885674,Ming Wan,male,2,M
10.1109/VISUAL.2000.885674,Mie Sato,female,3,M
10.1109/VISUAL.2000.885674,Arie E. Kaufman,male,4,L
10.1109/VISUAL.2000.885675,Ingmar Bitter,male,1,F
10.1109/VISUAL.2000.885675,Mie Sato,female,2,M
10.1109/VISUAL.2000.885675,Michael A. Bender,male,3,M
10.1109/VISUAL.2000.885675,Kevin T. McDonnell,male,4,M
10.1109/VISUAL.2000.885675,Arie E. Kaufman,male,5,M
10.1109/VISUAL.2000.885675,Ming Wan,male,6,L
10.1109/VISUAL.2000.885676,Matthew C. Humphrey,male,1,F
10.1109/VISUAL.2000.885677,Thomas C. Sprenger,male,1,F
10.1109/VISUAL.2000.885677,R. Brunella,male,2,M
10.1109/VISUAL.2000.885677,Markus H. Gross,male,3,L
10.1109/VISUAL.2000.885678,T. J. Jankun-Kelly,male,1,F
10.1109/VISUAL.2000.885678,Kwan-Liu Ma,male,2,L
10.1109/VISUAL.2000.885679,Andrej Cedilnik,male,1,F
10.1109/VISUAL.2000.885679,Penny Rheingans,female,2,L
10.1109/VISUAL.2000.885680,Paolo Cignoni,male,1,F
10.1109/VISUAL.2000.885680,D. Constanza,male,2,M
10.1109/VISUAL.2000.885680,Claudio Montani,male,3,M
10.1109/VISUAL.2000.885680,Claudio Rocchini,male,4,M
10.1109/VISUAL.2000.885680,Roberto Scopigno,male,5,L
10.1109/VISUAL.2000.885681,Tom Roxborough,male,1,F
10.1109/VISUAL.2000.885681,Gregory M. Nielson,male,2,L
10.1109/VISUAL.2000.885682,Chuan-Kai Yang,male,1,F
10.1109/VISUAL.2000.885682,Tulika Mitra,female,2,M
10.1109/VISUAL.2000.885682,Tzi-cker Chiueh,male,3,L
10.1109/VISUAL.2000.885683,Stefan Röttger,male,1,F
10.1109/VISUAL.2000.885683,Martin Kraus,male,2,M
10.1109/VISUAL.2000.885683,Thomas Ertl,male,3,L
10.1109/VISUAL.2000.885684,Aditi Majumder,female,1,F
10.1109/VISUAL.2000.885684,Zhu He,male,2,M
10.1109/VISUAL.2000.885684,Herman Towles,male,3,M
10.1109/VISUAL.2000.885684,Greg Welch,male,4,L
10.1109/VISUAL.2000.885685,Yuqun Chen,male,1,F
10.1109/VISUAL.2000.885685,Douglas W. Clark,male,2,M
10.1109/VISUAL.2000.885685,Adam Finkelstein,male,3,M
10.1109/VISUAL.2000.885685,Timothy C. Housel,male,4,M
10.1109/VISUAL.2000.885685,Kai Li 0001,male,5,L
10.1109/VISUAL.2000.885686,Dale A. Lawrence,male,1,F
10.1109/VISUAL.2000.885686,Christopher D. Lee,male,2,M
10.1109/VISUAL.2000.885686,Lucy Y. Pao,female,3,M
10.1109/VISUAL.2000.885686,Roman Y. Novoselov,male,4,L
10.1109/VISUAL.2000.885687,Arthur D. Gregory,male,1,F
10.1109/VISUAL.2000.885687,Ajith Mascarenhas,male,2,M
10.1109/VISUAL.2000.885687,Stephen A. Ehmann,male,3,M
10.1109/VISUAL.2000.885687,Ming C. Lin,female,4,M
10.1109/VISUAL.2000.885687,Dinesh Manocha,male,5,L
10.1109/VISUAL.2000.885688,Rüdiger Westermann,male,1,F
10.1109/VISUAL.2000.885688,Christopher R. Johnson 0001,male,2,M
10.1109/VISUAL.2000.885688,Thomas Ertl,male,3,L
10.1109/VISUAL.2000.885689,Bruno Jobard,male,1,F
10.1109/VISUAL.2000.885689,Gordon Erlebacher,male,2,M
10.1109/VISUAL.2000.885689,M. Yousuff Hussaini,male,3,L
10.1109/VISUAL.2000.885690,Vivek Verma,male,1,F
10.1109/VISUAL.2000.885690,David L. Kao,male,2,M
10.1109/VISUAL.2000.885690,Alex T. Pang,male,3,L
10.1109/VISUAL.2000.885691,Randy K. Scoggins,male,1,F
10.1109/VISUAL.2000.885691,Robert J. Moorhead II,male,2,M
10.1109/VISUAL.2000.885691,Raghu Machiraju,male,3,L
10.1109/VISUAL.2000.885692,Helen H. Hu,female,1,F
10.1109/VISUAL.2000.885692,Amy Ashurst Gooch,female,2,M
10.1109/VISUAL.2000.885692,William B. Thompson,male,3,M
10.1109/VISUAL.2000.885692,Brian E. Smits,male,4,M
10.1109/VISUAL.2000.885692,John J. Rieser,male,5,M
10.1109/VISUAL.2000.885692,Peter Shirley,male,6,L
10.1109/VISUAL.2000.885693,Shigeru Muraki,male,1,F
10.1109/VISUAL.2000.885693,Toshiharu Nakai,male,2,M
10.1109/VISUAL.2000.885693,Yasuyo Kita,female,3,L
10.1109/VISUAL.2000.885694,David S. Ebert,male,1,F
