,DOI,AuthorName-Deduped,PositionNumber,PositionCode,OriginalAffiliation,CleanedAffiliation,Country
2017,10.1109/TVCG.2009.173,Ronald Peikert,4,L,"ETH, Institute of Visual Computing, Zurich, Switzerland","ETH Zurich, Switzerland",Switzerland
2018,10.1109/TVCG.2009.174,Michael Bostock,1,F,"Computer Science Department, University of Stanford, Stanford, CA, USA","Stanford University, USA",USA
2019,10.1109/TVCG.2009.174,Jeffrey Heer,2,L,"Computer Science Department, University of Stanford, Stanford, CA, USA","Stanford University, USA",USA
2020,10.1109/TVCG.2009.175,Colin Ware,1,F,"Center for Coastal and Ocean Mapping, University of New Hampshire, USA","University of New Hampshire, USA",USA
2021,10.1109/TVCG.2009.176,Edward Clarkson,1,F,"Computer Science, Georgia Tech, USA","Georgia Institute of Technology, USA",USA
2022,10.1109/TVCG.2009.176,Krishna Desai,2,M,"College of Computing, Georgia Tech, USA","Georgia Institute of Technology, USA",USA
2023,10.1109/TVCG.2009.176,James D. Foley,3,L,"College of Computing and GVU Center, Georgia Tech, USA","Georgia Institute of Technology, USA",USA
2024,10.1109/TVCG.2009.177,Gordon L. Kindlmann,1,F,"Department of Computer Science and the Computation Institute, University of Chicago, USA","University of Chicago, USA",USA
2025,10.1109/TVCG.2009.177,Raúl San José Estépar,2,M,"Department of Radiology, Harvard Medical School, Brigham and Women's Hospital, USA","Harvard Medical School, USA",USA
2026,10.1109/TVCG.2009.177,Stephen M. Smith 0001,3,M,"Centre for Functional MRI of the Brain, John Radcliffe Hospital, Oxford University, UK",,
2027,10.1109/TVCG.2009.177,Carl-Fredrik Westin,4,L,"Department of Radiology, Harvard Medical School, Brigham and Women's Hospital, USA","Harvard Medical School, USA",USA
2028,10.1109/TVCG.2009.178,Won-Ki Jeong,1,F,"School of Engineering and Applied Sciences, Harvard University, USA","Harvard University,USA",USA
2029,10.1109/TVCG.2009.178,Johanna Beyer,2,M,"Center for Virtual Reality, Visualization Research, Inc., Austria","VRVis Research Center, Austria",Austria
2030,10.1109/TVCG.2009.178,Markus Hadwiger,3,M,"Center for Virtual Reality, Visualization Research, Inc., Austria","VRVis Research Center, Austria",Austria
2031,10.1109/TVCG.2009.178,Amelio Vázquez Reina,4,M,"School of Engineering and Applied Sciences, Harvard University, USA","Harvard University,USA",USA
2032,10.1109/TVCG.2009.178,Hanspeter Pfister,5,M,"School of Engineering and Applied Sciences, Harvard University, USA","Harvard University,USA",USA
2033,10.1109/TVCG.2009.178,Ross T. Whitaker,6,L,"Scientific Computing and Imaging Institute, University of Utah, USA","University of Utah,USA",USA
2034,10.1109/TVCG.2009.179,Xiaoru Yuan,1,F,"Key Laboratory of Machine Perception (Ministry of Education) and School of EECS, Peking University, Beijing, China",,
2035,10.1109/TVCG.2009.179,Peihong Guo,2,M,"Key Laboratory of Machine Perception (Ministry of Education) and School of EECS, Peking University, Beijing, China",,
2036,10.1109/TVCG.2009.179,He Xiao,3,M,"Key Laboratory of Machine Perception (Ministry of Education) and School of EECS, Peking University, Beijing, China",,
2037,10.1109/TVCG.2009.179,Hong Zhou 0004,4,M,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong, China",,
2038,10.1109/TVCG.2009.179,Huamin Qu,5,L,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong, China",,
2039,10.1109/TVCG.2009.180,Zhicheng Liu,1,F,"School of Interactive Computing and the GVU Center, Georgia Institute of Technology, USA","Georgia Institute of Technology, USA",USA
2040,10.1109/TVCG.2009.180,John T. Stasko,2,M,"School of Interactive Computing and the GVU Center, Georgia Institute of Technology, USA","Georgia Institute of Technology, USA",USA
2041,10.1109/TVCG.2009.180,Timothy Sullivan,3,L,"Travelport Corporation, USA","Travelport Corporation,UK",UK
2042,10.1109/TVCG.2009.181,Jorik Blaas,1,F,"Data Visualization Group, Delft University of Technnology, Netherlands","Delft University of Technology, The Netherlands",The Netherlands
2043,10.1109/TVCG.2009.181,Charl P. Botha,2,M,"Data Visualization Group, Delft University of Technnology, Netherlands","Delft University of Technology, The Netherlands",The Netherlands
2044,10.1109/TVCG.2009.181,Edward Grundy,3,M,"Visual Computing Group, Swansea University, UK","Swansea University, UK",UK
2045,10.1109/TVCG.2009.181,Mark W. Jones,4,M,"Visual Computing Group, Swansea University, UK","Swansea University, UK",UK
2046,10.1109/TVCG.2009.181,Robert S. Laramee,5,M,"Visual Computing Group, Swansea University, UK","Swansea University, UK",UK
2047,10.1109/TVCG.2009.181,Frits H. Post,6,L,"Data Visualization Group, Delft University of Technnology, Netherlands","Delft University of Technology, The Netherlands",The Netherlands
2048,10.1109/TVCG.2009.182,Peter Bak,1,F,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
2049,10.1109/TVCG.2009.182,Florian Mansmann,2,M,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
2050,10.1109/TVCG.2009.182,Halldór Janetzko,3,M,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
2051,10.1109/TVCG.2009.182,Daniel A. Keim,4,L,"University of Konstanz, Germany","University of Konstanz,Germany",Germany
2052,10.1109/TVCG.2009.183,Michael Douma,1,F,IDEA,"IDEA, USA",USA
2053,10.1109/TVCG.2009.183,Grzegorz Ligierko,2,M,IDEA,"IDEA, USA",USA
2054,10.1109/TVCG.2009.183,Ovidiu Ancuta,3,M,IDEA,"IDEA, USA",USA
2055,10.1109/TVCG.2009.183,Pavel Gritsai,4,M,IDEA,"IDEA, USA",USA
2056,10.1109/TVCG.2009.183,Sean Liu,5,L,IDEA,"IDEA, USA",USA
2057,10.1109/TVCG.2009.184,Christian Dick,1,F,"Computer Graphics and Visualization Group, Technische Universität München, Germany","Technical University Munich, Germany",Germany
2058,10.1109/TVCG.2009.184,Joachim Georgii,2,M,"Computer Graphics and Visualization Group, Technische Universität München, Germany","Technical University Munich, Germany",Germany
2059,10.1109/TVCG.2009.184,Rainer Burgkart,3,M,"Klinik für Orthopädie u. Unfallchirurgie am Klinikum Rechts der Isar, Technische Universität München, Germany","Technical University Munich, Germany",Germany
2060,10.1109/TVCG.2009.184,Rüdiger Westermann,4,L,"Computer Graphics and Visualization Group, Technische Universität München, Germany","Technical University Munich, Germany",Germany
2061,10.1109/TVCG.2009.185,Ross Maciejewski,1,F,"Rendering and Perceptualization Laboratory, Purdue University, USA","Purdue University, USA",USA
2062,10.1109/TVCG.2009.185,Insoo Woo,2,M,"Rendering and Perceptualization Laboratory, Purdue University, USA","Purdue University, USA",USA
2063,10.1109/TVCG.2009.185,Wei Chen 0001,3,M,"State Key Laboratory of CAD&CG, University of Zhejiang, China","Zhejiang University,China",China
2064,10.1109/TVCG.2009.185,David S. Ebert,4,L,"Rendering and Perceptualization Laboratory, Purdue University, USA","Purdue University, USA",USA
2065,10.1109/TVCG.2009.186,Kenneth Weiss 0001,1,F,"Department of Computer Science, University of Maryland, College Park, MD, USA",,
2066,10.1109/TVCG.2009.186,Leila De Floriani,2,L,"Consiglio Nazionale delle Ricerche Area di Ricerca di Napoli 1, Napoli, Campania, IT","University of Genova,Switzerland",Switzerland
2067,10.1109/TVCG.2009.187,Taowei David Wang,1,F,"Computer Interaction Laboratory and Department of Computer Science, University of Maryland, College Park, USA","University of Maryland, College Park, USA",USA
2068,10.1109/TVCG.2009.187,Catherine Plaisant,2,M,"Computer Interaction Laboratory and Department of Computer Science, University of Maryland, College Park, USA","University of Maryland, College Park, USA",USA
2069,10.1109/TVCG.2009.187,Ben Shneiderman,3,M,"University of Maryland at College Park, College Park, MD, US","University of Maryland, College Park, USA",USA
2070,10.1109/TVCG.2009.187,Neil Spring,4,M,"Department of Computer Science, University of Maryland, College Park, USA","University of Maryland, College Park, USA",USA
2071,10.1109/TVCG.2009.187,David Roseman,5,M,"ER One Institute, Washington Hospital Center, USA","ER One Institute, Washington Hospital Center, Medstar Health, USA",USA
2072,10.1109/TVCG.2009.187,Greg Marchand,6,M,"ER One Institute, Washington Hospital Center, USA","ER One Institute, Washington Hospital Center, Medstar Health, USA",USA
2073,10.1109/TVCG.2009.187,Vikramjit Mukherjee,7,M,"ER One Institute, Washington Hospital Center, USA","ER One Institute, Washington Hospital Center, Medstar Health, USA",USA
2074,10.1109/TVCG.2009.187,Mark S. Smith,8,L,"ER One Institute, Washington Hospital Center, USA","ER One Institute, Washington Hospital Center, Medstar Health, USA",USA
2075,10.1109/TVCG.2009.188,Sabrina Bresciani,1,F,"University of Lugano, Switzerland","University of Lugano (USI),Switzerland",Switzerland
2076,10.1109/TVCG.2009.188,Martin J. Eppler,2,L,"University of Saint Gallen, Switzerland","University of St. Gallen (HSG),Austria",Austria
2077,10.1109/TVCG.2009.189,Carlos D. Correa,1,F,"University of California, Davis, USA","University of California, Davis, USA",USA
2078,10.1109/TVCG.2009.189,Kwan-Liu Ma,2,L,"University of California, Davis, USA","University of California, Davis, USA",USA
2079,10.1109/TVCG.2009.190,Harinarayan Krishnan,1,F,"Institute of Data Analysis and Visualization, University of California, Davis, USA","University of California, Davis, USA",USA
2080,10.1109/TVCG.2009.190,Christoph Garth,2,M,"Institute of Data Analysis and Visualization, University of California, Davis, USA","University of California, Davis, USA",USA
2081,10.1109/TVCG.2009.190,Kenneth I. Joy,3,L,"Institute of Data Analysis and Visualization, University of California, Davis, USA","University of California, Davis, USA",USA
2082,10.1109/TVCG.2009.191,Bryan McDonnel,1,F,"Purdue University of West Lafayette, IN, USA","Purdue University, USA",USA
2083,10.1109/TVCG.2009.191,Niklas Elmqvist,2,L,"Purdue University of West Lafayette, IN, USA","Purdue University, USA",USA
2084,10.1109/TVCG.2009.194,Tiago Etiene,1,F,"School of Computing and Scientific Computing and Imaging Institute, University of Utah, Salt Lake, UT, USA","University of Utah,USA",USA
2085,10.1109/TVCG.2009.194,Carlos Scheidegger,2,M,"School of Computing and Scientific Computing and Imaging Institute, University of Utah, Salt Lake, UT, USA",,
2086,10.1109/TVCG.2009.194,Luis Gustavo Nonato,3,M,"University of São Paulo, Brazil","University of Sao Paulo, Brazil",Brazil
2087,10.1109/TVCG.2009.194,Robert M. Kirby,4,M,"School of Computing and Scientific Computing and Imaging Institute, University of Utah, Salt Lake, UT, USA",,
2088,10.1109/TVCG.2009.194,Cláudio T. Silva,5,L,"School of Computing and Scientific Computing and Imaging Institute, University of Utah, Salt Lake, UT, USA","University of Utah,USA",USA
2089,10.1109/TVCG.2009.195,Emanuele Santos,1,F,"Scientific Computing and Imaging (SCI) Institute, University of Utah, USA","University of Utah,USA",USA
2090,10.1109/TVCG.2009.195,Lauro Didier Lins,2,M,"Scientific Computing and Imaging (SCI) Institute, University of Utah, USA","University of Utah,USA",USA
2091,10.1109/TVCG.2009.195,James P. Ahrens,3,M,"Los Alamos National Laboratory, Los Alamos, NM, USA","Los Alamos National Laboratory, USA",USA
2092,10.1109/TVCG.2009.195,Juliana Freire,4,M,"Scientific Computing and Imaging (SCI) Institute, University of Utah, USA","University of Utah,USA",USA
2093,10.1109/TVCG.2009.195,Cláudio T. Silva,5,L,"Scientific Computing and Imaging (SCI) Institute, University of Utah, USA","University of Utah,USA",USA
2094,10.1109/TVCG.2009.196,Chris Muelder,1,F,"University of California, Davis, USA","University of California, Davis, USA",USA
2095,10.1109/TVCG.2009.196,François Gygi,2,M,"University of California, Davis, USA","University of California, Davis, USA",USA
2096,10.1109/TVCG.2009.196,Kwan-Liu Ma,3,L,"University of California, Davis, USA","University of California, Davis, USA",USA
2097,10.1109/TVCG.2009.197,Heike Leitte,1,F,"University of Leipzig, Germany","University of Leipzig, Germany",Germany
2098,10.1109/TVCG.2009.197,Michael Böttinger,2,M,"German Climate Computing Center, Germany","German Climate Computing Center (DKRZ), Germany",Germany
2099,10.1109/TVCG.2009.197,Uwe Mikolajewicz,3,M,"Max-Planck-Institut for Meteorology, Germany","Max Planck Institute, Germany",Germany
2100,10.1109/TVCG.2009.197,Gerik Scheuermann,4,L,"University of Leipzig, Germany","University of Leipzig, Germany",Germany
2101,10.1109/TVCG.2009.198,Stefan Zachow,1,F,"Zuse Institute Berlin, Germany","Zuse Institute, Berlin, Germany",Germany
2102,10.1109/TVCG.2009.198,Philipp Muigg,2,M,"Institute of Computer Graphics and Algorithms, University of Technology, Vienna, Austria","Vienna University of Technology, Austria",Austria
2103,10.1109/TVCG.2009.198,Philipp Muigg,2,M,"Institute of Computer Graphics and Algorithms, University of Technology, Vienna, Austria","SimVis GmbH, Austria",Austria
2104,10.1109/TVCG.2009.198,Thomas Hildebrandt,3,M,"Section Brain Surgery, Asklepios Clinic Birkenwerder, Germany","Asklepios Clinic Birkenwerder, Germany",Germany
2105,10.1109/TVCG.2009.198,Helmut Doleisch,4,M,"SimVis GmbH, Austria","SimVis GmbH, Austria",Austria
2106,10.1109/TVCG.2009.198,Hans-Christian Hege,5,L,"Zuse Institute Berlin, Germany","Zuse Institute, Berlin, Germany",Germany
2107,10.1109/TVCG.2009.199,Raphael Fuchs,1,F,"ETH Zurich, Switzerland","ETH Zurich, Switzerland",Switzerland
2108,10.1109/TVCG.2009.199,Jürgen Waser,2,M,"VRVis Vienna, Austria","VRVis Research Center, Austria",Austria
2109,10.1109/TVCG.2009.199,M. Eduard Gröller,3,L,"Technical University of of Vienna, Austria","Vienna University of Technology, Austria",Austria
2110,10.1109/TVCG.2009.200,Teng-Yok Lee,1,F,"Ohio State Uinversity, USA","Ohio State University, Columbus, USA",USA
2111,10.1109/TVCG.2009.200,Han-Wei Shen,2,L,"Ohio State Uinversity, USA","Ohio State University, Columbus, USA",USA
2112,10.1109/TVCG.2009.201,Michel Crampes,1,F,"LG12P EMA Research Center, France","Ecole Mines Alès, France",France
2113,10.1109/TVCG.2009.201,Jeremy de Oliveira-Kumar,2,M,"University of New South Wales, Sydney, Australia","University of NSW, Australia",Australia
2114,10.1109/TVCG.2009.201,Sylvie Ranwez,3,M,"LG12P EMA Research Center, France","Ecole Mines Alès, France",France
2115,10.1109/TVCG.2009.201,Jean Villerd,4,L,"INRIA/LORIA, France","Ecole Mines Alès, France",France
2116,10.1109/TVCG.2009.202,Jian Zhang 0006,1,F,"Drexel University, USA","Drexel University, USA",USA
2117,10.1109/TVCG.2009.202,Chaomei Chen,2,M,"Drexel University, USA","Drexel University, USA",USA
2118,10.1109/TVCG.2009.202,Jiexun Li,3,L,"Drexel University, USA","Drexel University, USA",USA
2119,10.1109/TVCG.2009.203,Wei Chen 0001,1,F,"State Key Laboratory of CAD&CG, University of Zhejiang, China","Zhejiang University,China",China
2120,10.1109/TVCG.2009.203,Zhicheng Yan,2,M,"State Key Laboratory of CAD&CG, University of Zhejiang, China","Zhejiang University,China",China
2121,10.1109/TVCG.2009.203,Song Zhang 0004,3,M,"Department of Computer Science and Engineering, Mississippi State University, USA","Mississippi State University, USA",USA
2122,10.1109/TVCG.2009.203,John Allen Crow,4,M,"College of Veterinary Medicine, Mississippi State University, USA","Mississippi State University, USA",USA
2123,10.1109/TVCG.2009.203,David S. Ebert,5,M,"School of Electrical and Computer Engineering, Purdue University, USA","Purdue University, USA",USA
2124,10.1109/TVCG.2009.203,Ronald M. McLaughlin,6,M,"College of Veterinary Medicine, Mississippi State University, USA","Mississippi State University, USA",USA
2125,10.1109/TVCG.2009.203,Katie B. Mullins,7,M,"College of Veterinary Medicine, Mississippi State University, USA","Mississippi State University, USA",USA
2126,10.1109/TVCG.2009.203,Robert Cooper,8,M,"College of Veterinary Medicine, Mississippi State University, USA","Mississippi State University, USA",USA
2127,10.1109/TVCG.2009.203,Zi'ang Ding,9,M,"State Key Laboratory of CAD&CG, University of Zhejiang, China","Zhejiang University,China",China
2128,10.1109/TVCG.2009.203,Jun Liao,10,L,"Department of Agriculture and Biomedical Engineering, Mississippi State University, USA","Mississippi State University, USA",USA
2129,10.1109/TVCG.2009.204,Aaron Knoll,1,F,"University of Kaiserslautern, Germany","University of Kaiserslautern, Germany",Germany
2130,10.1109/TVCG.2009.204,Younis Hijazi,2,M,"LSIIT, University of Strasbourg, France","University of Strasbourg, France",France
2131,10.1109/TVCG.2009.204,Rolf Westerteiger,3,M,"University of Kaiserslautern, Germany","University of Kaiserslautern, Germany",Germany
2132,10.1109/TVCG.2009.204,Mathias Schott,4,M,"SCI Institute, University of Utah, USA","University of Utah,USA",USA
2133,10.1109/TVCG.2009.204,Charles D. Hansen,5,M,"SCI Institute, University of Utah","University of Utah,USA",USA
2134,10.1109/TVCG.2009.204,Hans Hagen,6,L,"University of Kaiserslautern, Germany","University of Kaiserslautern, Germany",Germany
2135,10.1109/TVCG.2010.126,Angus G. Forbes,1,F,"Media Arts & Technology Department, University of California, Santa Barbara, USA",,
2136,10.1109/TVCG.2010.126,Tobias Höllerer,2,M,"Department of Computer Science, University of California, Santa barbara, USA","University of California, Santa Barbara, USA",USA
2137,10.1109/TVCG.2010.126,George Legrady,3,L,"Media Arts & Technology Department, University of California, Santa Barbara, USA","University of California, Santa Barbara, USA",USA
2138,10.1109/TVCG.2010.127,Jian Cui,1,F,"Computer Science Department, Purdue University, USA","Purdue University, USA",USA
2139,10.1109/TVCG.2010.127,Paul Rosen 0001,2,M,"Scientific Computing and Imaging Institute, University of Utah, USA",,
2140,10.1109/TVCG.2010.127,Voicu Popescu,3,M,"Computer Science Department, Purdue University, USA","Purdue University, USA",USA
2141,10.1109/TVCG.2010.127,Christoph M. Hoffmann,4,L,"Computer Science Department, Purdue University, USA","Purdue University, USA",USA
2142,10.1109/TVCG.2010.128,Pablo Roman,1,F,"Computer Science Department, University of California, Irvine, USA","University of California, Irvine, USA",USA
2143,10.1109/TVCG.2010.128,Maxim Lazarov,2,M,"Computer Science Department, University of California, Irvine, USA","University of California, Irvine, USA",USA
2144,10.1109/TVCG.2010.128,Aditi Majumder,3,L,"Computer Science Department, University of California, Irvine, USA","University of California, Irvine, USA",USA
2145,10.1109/TVCG.2010.129,Marian Dörk,1,F,"University of Calgary, Canada",,
2146,10.1109/TVCG.2010.129,Dan Gruen,2,M,"IBM Research Division, IBM Thomas J. Watson Research Center, USA",,
2147,10.1109/TVCG.2010.129,Carey L. Williamson,3,M,"University of Calgary, Canada",,
2148,10.1109/TVCG.2010.129,Sheelagh Carpendale,4,L,"University of Calgary, Canada",,
2149,10.1109/TVCG.2010.130,Justin Talbot,1,F,"University of Stanford, USA","Stanford University, USA",USA
2150,10.1109/TVCG.2010.130,Sharon Lin,2,M,"University of Stanford, USA","Stanford University, USA",USA
2151,10.1109/TVCG.2010.130,Pat Hanrahan,3,L,"University of Stanford, USA","Stanford University, USA",USA
2152,10.1109/TVCG.2010.131,Lijie Xu,1,F,"Ohio State Uinversity, USA","Ohio State University, Columbus, USA",USA
2153,10.1109/TVCG.2010.131,Teng-Yok Lee,2,M,"Ohio State Uinversity, USA","Ohio State University, Columbus, USA",USA
2154,10.1109/TVCG.2010.131,Han-Wei Shen,3,L,"Ohio State Uinversity, USA","Ohio State University, Columbus, USA",USA
2155,10.1109/TVCG.2010.132,Min Chen 0001,1,F,"Swansea University, UK",,
2156,10.1109/TVCG.2010.132,Heike Leitte,2,L,Ruprecht-Karls-University Heidelberg,"University of Heidelberg, Germany",Germany
2157,10.1109/TVCG.2010.133,Allen R. Sanderson,1,F,"Scientific Computing and Imaging Institute, University of Utah, USA","University of Utah,USA",USA
2158,10.1109/TVCG.2010.133,Guoning Chen,2,M,"Scientific Computing and Imaging Institute, University of Utah, USA","University of Utah,USA",USA
2159,10.1109/TVCG.2010.133,Xavier Tricoche,3,M,"Purdue University, USA","Purdue University, USA",USA
2160,10.1109/TVCG.2010.133,David Pugmire,4,M,"Oak Ridge National Laboratory, USA","Oak Ridge National Laboratory, USA",USA
2161,10.1109/TVCG.2010.133,Scott Kruger,5,M,"Tech-X Corporation, USA","Tech-X Corporation,USA",USA
2162,10.1109/TVCG.2010.133,Joshua A. Breslau,6,L,"Princeton Plasma Physics Laboratory, USA","Princeton Plasma Physics Laboratory,USA",USA
2163,10.1109/TVCG.2010.134,Peter Kok,1,F,"Division of Image Processing, Leiden University Medical Center, Netherlands and Computer Graphics section Department of Mediamatics, Delft University of Technnology, Netherlands",,
2164,10.1109/TVCG.2010.134,Martin Baiker,2,M,"Division of Image Processing, Leiden University Medical Center, Netherlands",,
