Paper DOI,Author Names,PositionNumber,PositionCode,Affiliation
10.1109/tvcg.2024.3456391,,13,M,
10.1109/tvcg.2024.3456391,,14,M,
10.1109/tvcg.2024.3456391,,15,M,
10.1109/tvcg.2024.3456391,,16,M,
10.1109/tvcg.2024.3456391,,17,M,
10.1109/tvcg.2024.3456391,,18,M,
10.1109/tvcg.2024.3456391,,19,M,
10.1109/tvcg.2024.3456391,,20,M,
10.1109/tvcg.2024.3456391,,21,L,
10.1109/tvcg.2024.3456389,Guozheng Li 0002,1,F,"Beijing Institute of Technology, China"
10.1109/tvcg.2024.3456389,Haotian Mi,2,M,"Beijing Institute of Technology, China"
10.1109/tvcg.2024.3456389,Chi Harold Liu,3,M,"Beijing Institute of Technology, China"
10.1109/tvcg.2024.3456389,Takayuki Itoh,4,M,"Ochanomizu University, Japan"
10.1109/tvcg.2024.3456389,Guoren Wang,5,M,"Beijing Institute of Technology, China"
10.1109/tvcg.2024.3456389,,6,M,
10.1109/tvcg.2024.3456389,,7,M,
10.1109/tvcg.2024.3456389,,8,M,
10.1109/tvcg.2024.3456389,,9,M,
10.1109/tvcg.2024.3456389,,10,M,
10.1109/tvcg.2024.3456389,,11,M,
10.1109/tvcg.2024.3456389,,12,M,
10.1109/tvcg.2024.3456389,,13,M,
10.1109/tvcg.2024.3456389,,14,M,
10.1109/tvcg.2024.3456389,,15,M,
10.1109/tvcg.2024.3456389,,16,M,
10.1109/tvcg.2024.3456389,,17,M,
10.1109/tvcg.2024.3456389,,18,M,
10.1109/tvcg.2024.3456389,,19,M,
10.1109/tvcg.2024.3456389,,20,M,
10.1109/tvcg.2024.3456389,,21,L,
10.1109/tvcg.2024.3456388,Sonia Castelo,1,F,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,João Rulff,2,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Parikshit Solunke,3,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Erin McGowan,4,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Guande Wu,5,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Irán R. Román,6,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Roque Lopez,7,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Bea Steers,8,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Qi Sun 0003,9,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Juan Pablo Bello,10,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Bradley Feest,11,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Michael Middleton,12,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Ryan McKendrick,13,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,Cláudio T. Silva,14,M,"New York University (NYU) and Northrop Grumman Corporation (NGC), USA"
10.1109/tvcg.2024.3456388,,15,M,
10.1109/tvcg.2024.3456388,,16,M,
10.1109/tvcg.2024.3456388,,17,M,
10.1109/tvcg.2024.3456388,,18,M,
10.1109/tvcg.2024.3456388,,19,M,
10.1109/tvcg.2024.3456388,,20,M,
10.1109/tvcg.2024.3456388,,21,L,
10.1109/tvcg.2024.3456387,Yilin Ye,1,F,"Hong Kong University of Science and Technology, Hong Kong"
10.1109/tvcg.2024.3456387,Shishi Xiao,2,M,"Hong Kong University of Science and Technology (Guangzhou), Guangzhou, Hong Kong"
10.1109/tvcg.2024.3456387,Xingchen Zeng,3,M,"Hong Kong University of Science and Technology (Guangzhou), Guangzhou, Hong Kong"
10.1109/tvcg.2024.3456387,Wei Zeng 0004,4,M,"Hong Kong University of Science and Technology, Hong Kong"
10.1109/tvcg.2024.3456387,,5,M,
10.1109/tvcg.2024.3456387,,6,M,
10.1109/tvcg.2024.3456387,,7,M,
10.1109/tvcg.2024.3456387,,8,M,
10.1109/tvcg.2024.3456387,,9,M,
10.1109/tvcg.2024.3456387,,10,M,
10.1109/tvcg.2024.3456387,,11,M,
10.1109/tvcg.2024.3456387,,12,M,
10.1109/tvcg.2024.3456387,,13,M,
10.1109/tvcg.2024.3456387,,14,M,
10.1109/tvcg.2024.3456387,,15,M,
10.1109/tvcg.2024.3456387,,16,M,
10.1109/tvcg.2024.3456387,,17,M,
10.1109/tvcg.2024.3456387,,18,M,
10.1109/tvcg.2024.3456387,,19,M,
10.1109/tvcg.2024.3456387,,20,M,
10.1109/tvcg.2024.3456387,,21,L,
10.1109/tvcg.2024.3456386,Jiashu Chen,1,F,"School of Software, BNRist, Tsinghua University, China"
10.1109/tvcg.2024.3456386,Weikai Yang,2,M,"School of Software, BNRist, Tsinghua University, China"
10.1109/tvcg.2024.3456386,Zelin Jia,3,M,"School of Software, BNRist, Tsinghua University, China"
10.1109/tvcg.2024.3456386,Lanxi Xiao,4,M,"School of Software, BNRist, Tsinghua University, China"
10.1109/tvcg.2024.3456386,Shixia Liu,5,M,"School of Software, BNRist, Tsinghua University, China"
10.1109/tvcg.2024.3456386,,6,M,
10.1109/tvcg.2024.3456386,,7,M,
10.1109/tvcg.2024.3456386,,8,M,
10.1109/tvcg.2024.3456386,,9,M,
10.1109/tvcg.2024.3456386,,10,M,
10.1109/tvcg.2024.3456386,,11,M,
10.1109/tvcg.2024.3456386,,12,M,
10.1109/tvcg.2024.3456386,,13,M,
10.1109/tvcg.2024.3456386,,14,M,
10.1109/tvcg.2024.3456386,,15,M,
10.1109/tvcg.2024.3456386,,16,M,
10.1109/tvcg.2024.3456386,,17,M,
10.1109/tvcg.2024.3456386,,18,M,
10.1109/tvcg.2024.3456386,,19,M,
10.1109/tvcg.2024.3456386,,20,M,
10.1109/tvcg.2024.3456386,,21,L,
10.1109/tvcg.2024.3456385,Chin Tseng,1,F,"University of North Carolina, Chapel Hill, USA"
10.1109/tvcg.2024.3456385,Arran Zeyu Wang,2,M,"University of North Carolina, Chapel Hill, USA"
10.1109/tvcg.2024.3456385,Ghulam Jilani Quadri,3,M,"University of Oklahoma and University of North Carolina, Chapel Hill, USA"
10.1109/tvcg.2024.3456385,Danielle Albers Szafir,4,M,"University of North Carolina, Chapel Hill, USA"
10.1109/tvcg.2024.3456385,,5,M,
10.1109/tvcg.2024.3456385,,6,M,
10.1109/tvcg.2024.3456385,,7,M,
10.1109/tvcg.2024.3456385,,8,M,
10.1109/tvcg.2024.3456385,,9,M,
10.1109/tvcg.2024.3456385,,10,M,
10.1109/tvcg.2024.3456385,,11,M,
10.1109/tvcg.2024.3456385,,12,M,
10.1109/tvcg.2024.3456385,,13,M,
10.1109/tvcg.2024.3456385,,14,M,
10.1109/tvcg.2024.3456385,,15,M,
10.1109/tvcg.2024.3456385,,16,M,
10.1109/tvcg.2024.3456385,,17,M,
10.1109/tvcg.2024.3456385,,18,M,
10.1109/tvcg.2024.3456385,,19,M,
10.1109/tvcg.2024.3456385,,20,M,
10.1109/tvcg.2024.3456385,,21,L,
10.1109/tvcg.2024.3456384,Tobias Günther,1,F,"FAU Erlangen-Nürnberg, Germany"
10.1109/tvcg.2024.3456384,Holger Theisel,2,M,"University of Magdeburg, Germany"
10.1109/tvcg.2024.3456384,,3,M,
10.1109/tvcg.2024.3456384,,4,M,
10.1109/tvcg.2024.3456384,,5,M,
10.1109/tvcg.2024.3456384,,6,M,
10.1109/tvcg.2024.3456384,,7,M,
10.1109/tvcg.2024.3456384,,8,M,
10.1109/tvcg.2024.3456384,,9,M,
10.1109/tvcg.2024.3456384,,10,M,
10.1109/tvcg.2024.3456384,,11,M,
10.1109/tvcg.2024.3456384,,12,M,
10.1109/tvcg.2024.3456384,,13,M,
10.1109/tvcg.2024.3456384,,14,M,
10.1109/tvcg.2024.3456384,,15,M,
10.1109/tvcg.2024.3456384,,16,M,
10.1109/tvcg.2024.3456384,,17,M,
10.1109/tvcg.2024.3456384,,18,M,
10.1109/tvcg.2024.3456384,,19,M,
10.1109/tvcg.2024.3456384,,20,M,
10.1109/tvcg.2024.3456384,,21,L,
10.1109/tvcg.2024.3456383,Weiran Lyu,1,F,"University of Utah, USA"
10.1109/tvcg.2024.3456383,Raghavendra Sridharamurthy,2,M,"University of Utah, USA"
10.1109/tvcg.2024.3456383,Jeff M. Phillips,3,M,"University of Utah, USA"
10.1109/tvcg.2024.3456383,Bei Wang 0001,4,M,"University of Utah, USA"
10.1109/tvcg.2024.3456383,,5,M,
10.1109/tvcg.2024.3456383,,6,M,
10.1109/tvcg.2024.3456383,,7,M,
10.1109/tvcg.2024.3456383,,8,M,
10.1109/tvcg.2024.3456383,,9,M,
10.1109/tvcg.2024.3456383,,10,M,
10.1109/tvcg.2024.3456383,,11,M,
10.1109/tvcg.2024.3456383,,12,M,
10.1109/tvcg.2024.3456383,,13,M,
10.1109/tvcg.2024.3456383,,14,M,
10.1109/tvcg.2024.3456383,,15,M,
10.1109/tvcg.2024.3456383,,16,M,
10.1109/tvcg.2024.3456383,,17,M,
10.1109/tvcg.2024.3456383,,18,M,
10.1109/tvcg.2024.3456383,,19,M,
10.1109/tvcg.2024.3456383,,20,M,
10.1109/tvcg.2024.3456383,,21,L,
10.1109/tvcg.2024.3456381,Arran Zeyu Wang,1,F,"University of North Carolina at Chapel Hill (UNC), USA"
10.1109/tvcg.2024.3456381,David Borland,2,M,"RENCI at UNC, USA"
10.1109/tvcg.2024.3456381,Tabitha C. Peck,3,M,"Davidson College, USA"
10.1109/tvcg.2024.3456381,Wenyuan Wang,4,M,"University of North Carolina at Chapel Hill (UNC), USA"
10.1109/tvcg.2024.3456381,David Gotz,5,M,"University of North Carolina at Chapel Hill (UNC), USA"
10.1109/tvcg.2024.3456381,,6,M,
10.1109/tvcg.2024.3456381,,7,M,
10.1109/tvcg.2024.3456381,,8,M,
10.1109/tvcg.2024.3456381,,9,M,
10.1109/tvcg.2024.3456381,,10,M,
10.1109/tvcg.2024.3456381,,11,M,
10.1109/tvcg.2024.3456381,,12,M,
10.1109/tvcg.2024.3456381,,13,M,
10.1109/tvcg.2024.3456381,,14,M,
10.1109/tvcg.2024.3456381,,15,M,
10.1109/tvcg.2024.3456381,,16,M,
10.1109/tvcg.2024.3456381,,17,M,
10.1109/tvcg.2024.3456381,,18,M,
10.1109/tvcg.2024.3456381,,19,M,
10.1109/tvcg.2024.3456381,,20,M,
10.1109/tvcg.2024.3456381,,21,L,
10.1109/tvcg.2024.3456379,Hanning Shao,1,F,"National Key Laboratory of General Artificial intelligence, School of Intelligence Science and Technology, Peking University, China"
10.1109/tvcg.2024.3456379,Xiaoru Yuan,2,M,"National Key Laboratory of General Artificial intelligence, School of Intelligence Science and Technology, Peking University, China"
10.1109/tvcg.2024.3456379,,3,M,
10.1109/tvcg.2024.3456379,,4,M,
10.1109/tvcg.2024.3456379,,5,M,
10.1109/tvcg.2024.3456379,,6,M,
10.1109/tvcg.2024.3456379,,7,M,
10.1109/tvcg.2024.3456379,,8,M,
10.1109/tvcg.2024.3456379,,9,M,
10.1109/tvcg.2024.3456379,,10,M,
10.1109/tvcg.2024.3456379,,11,M,
10.1109/tvcg.2024.3456379,,12,M,
10.1109/tvcg.2024.3456379,,13,M,
10.1109/tvcg.2024.3456379,,14,M,
10.1109/tvcg.2024.3456379,,15,M,
10.1109/tvcg.2024.3456379,,16,M,
10.1109/tvcg.2024.3456379,,17,M,
10.1109/tvcg.2024.3456379,,18,M,
10.1109/tvcg.2024.3456379,,19,M,
10.1109/tvcg.2024.3456379,,20,M,
10.1109/tvcg.2024.3456379,,21,L,
10.1109/tvcg.2024.3456378,Huichen Will Wang,1,F,"University of Washington, United States"
10.1109/tvcg.2024.3456378,Jane Hoffswell,2,M,"Adobe Research, USA"
10.1109/tvcg.2024.3456378,Sao Myat Thazin Thane,3,M,"UMass Amherst, United States"
10.1109/tvcg.2024.3456378,Victor S. Bursztyn,4,M,"Adobe Research, USA"
10.1109/tvcg.2024.3456378,Cindy Xiong Bearfield,5,M,"Georgia Institute of Technology, United States"
10.1109/tvcg.2024.3456378,,6,M,
10.1109/tvcg.2024.3456378,,7,M,
10.1109/tvcg.2024.3456378,,8,M,
10.1109/tvcg.2024.3456378,,9,M,
10.1109/tvcg.2024.3456378,,10,M,
10.1109/tvcg.2024.3456378,,11,M,
10.1109/tvcg.2024.3456378,,12,M,
10.1109/tvcg.2024.3456378,,13,M,
10.1109/tvcg.2024.3456378,,14,M,
10.1109/tvcg.2024.3456378,,15,M,
10.1109/tvcg.2024.3456378,,16,M,
10.1109/tvcg.2024.3456378,,17,M,
10.1109/tvcg.2024.3456378,,18,M,
10.1109/tvcg.2024.3456378,,19,M,
10.1109/tvcg.2024.3456378,,20,M,
10.1109/tvcg.2024.3456378,,21,L,
10.1109/tvcg.2024.3456377,Bridger Herman,1,F,"University of Minnesota, USA"
10.1109/tvcg.2024.3456377,Cullen D. Jackson,2,M,"Beth Israel Deaconess Medical Center, USA"
10.1109/tvcg.2024.3456377,Daniel F. Keefe,3,M,"University of Minnesota, USA"
10.1109/tvcg.2024.3456377,,4,M,
10.1109/tvcg.2024.3456377,,5,M,
10.1109/tvcg.2024.3456377,,6,M,
10.1109/tvcg.2024.3456377,,7,M,
10.1109/tvcg.2024.3456377,,8,M,
10.1109/tvcg.2024.3456377,,9,M,
10.1109/tvcg.2024.3456377,,10,M,
10.1109/tvcg.2024.3456377,,11,M,
10.1109/tvcg.2024.3456377,,12,M,
10.1109/tvcg.2024.3456377,,13,M,
10.1109/tvcg.2024.3456377,,14,M,
10.1109/tvcg.2024.3456377,,15,M,
10.1109/tvcg.2024.3456377,,16,M,
10.1109/tvcg.2024.3456377,,17,M,
10.1109/tvcg.2024.3456377,,18,M,
10.1109/tvcg.2024.3456377,,19,M,
10.1109/tvcg.2024.3456377,,20,M,
10.1109/tvcg.2024.3456377,,21,L,
10.1109/tvcg.2024.3456375,Hongyan Li,1,F,"China Nanhu Academy of Electronics and Information Technology, China"
10.1109/tvcg.2024.3456375,Bo Yang,2,M,"China Nanhu Academy of Electronics and Information Technology, China"
10.1109/tvcg.2024.3456375,Yansong Chua,3,M,"China Nanhu Academy of Electronics and Information Technology, China"
10.1109/tvcg.2024.3456375,,4,M,
10.1109/tvcg.2024.3456375,,5,M,
10.1109/tvcg.2024.3456375,,6,M,
10.1109/tvcg.2024.3456375,,7,M,
10.1109/tvcg.2024.3456375,,8,M,
10.1109/tvcg.2024.3456375,,9,M,
10.1109/tvcg.2024.3456375,,10,M,
10.1109/tvcg.2024.3456375,,11,M,
10.1109/tvcg.2024.3456375,,12,M,
10.1109/tvcg.2024.3456375,,13,M,
10.1109/tvcg.2024.3456375,,14,M,
10.1109/tvcg.2024.3456375,,15,M,
10.1109/tvcg.2024.3456375,,16,M,
10.1109/tvcg.2024.3456375,,17,M,
10.1109/tvcg.2024.3456375,,18,M,
10.1109/tvcg.2024.3456375,,19,M,
10.1109/tvcg.2024.3456375,,20,M,
10.1109/tvcg.2024.3456375,,21,L,
10.1109/tvcg.2024.3456373,Yun-Hsin Kuo,1,F,"University of California, USA"
10.1109/tvcg.2024.3456373,Dongyu Liu,2,M,"University of California, USA"
10.1109/tvcg.2024.3456373,Kwan-Liu Ma,3,M,"University of California, USA"
10.1109/tvcg.2024.3456373,,4,M,
10.1109/tvcg.2024.3456373,,5,M,
10.1109/tvcg.2024.3456373,,6,M,
10.1109/tvcg.2024.3456373,,7,M,
10.1109/tvcg.2024.3456373,,8,M,
10.1109/tvcg.2024.3456373,,9,M,
10.1109/tvcg.2024.3456373,,10,M,
10.1109/tvcg.2024.3456373,,11,M,
10.1109/tvcg.2024.3456373,,12,M,
10.1109/tvcg.2024.3456373,,13,M,
10.1109/tvcg.2024.3456373,,14,M,
10.1109/tvcg.2024.3456373,,15,M,
10.1109/tvcg.2024.3456373,,16,M,
10.1109/tvcg.2024.3456373,,17,M,
10.1109/tvcg.2024.3456373,,18,M,
10.1109/tvcg.2024.3456373,,19,M,
10.1109/tvcg.2024.3456373,,20,M,
10.1109/tvcg.2024.3456373,,21,L,
10.1109/tvcg.2024.3456372,Jingyi Shen,1,F,"The Ohio State University, United States"
10.1109/tvcg.2024.3456372,Yuhan Duan,2,M,"The Ohio State University, United States"
10.1109/tvcg.2024.3456372,Han-Wei Shen,3,M,"The Ohio State University, United States"
10.1109/tvcg.2024.3456372,,4,M,
10.1109/tvcg.2024.3456372,,5,M,
10.1109/tvcg.2024.3456372,,6,M,
10.1109/tvcg.2024.3456372,,7,M,
10.1109/tvcg.2024.3456372,,8,M,
10.1109/tvcg.2024.3456372,,9,M,
10.1109/tvcg.2024.3456372,,10,M,
10.1109/tvcg.2024.3456372,,11,M,
10.1109/tvcg.2024.3456372,,12,M,
10.1109/tvcg.2024.3456372,,13,M,
10.1109/tvcg.2024.3456372,,14,M,
10.1109/tvcg.2024.3456372,,15,M,
10.1109/tvcg.2024.3456372,,16,M,
10.1109/tvcg.2024.3456372,,17,M,
10.1109/tvcg.2024.3456372,,18,M,
10.1109/tvcg.2024.3456372,,19,M,
10.1109/tvcg.2024.3456372,,20,M,
10.1109/tvcg.2024.3456372,,21,L,
10.1109/tvcg.2024.3456371,Angie W. Boggust,1,F,"Massachusetts Institute of Technology, USA"
10.1109/tvcg.2024.3456371,Venkatesh Sivaraman,2,M,"Carnegie Mellon University, USA"
10.1109/tvcg.2024.3456371,Yannick Assogba,3,M,"Apple, USA"
10.1109/tvcg.2024.3456371,Donghao Ren,4,M,"Apple, USA"
10.1109/tvcg.2024.3456371,Dominik Moritz,5,M,"Apple, USA"
10.1109/tvcg.2024.3456371,Fred Hohman,6,M,"Apple, USA"
10.1109/tvcg.2024.3456371,,7,M,
10.1109/tvcg.2024.3456371,,8,M,
10.1109/tvcg.2024.3456371,,9,M,
10.1109/tvcg.2024.3456371,,10,M,
10.1109/tvcg.2024.3456371,,11,M,
10.1109/tvcg.2024.3456371,,12,M,
10.1109/tvcg.2024.3456371,,13,M,
10.1109/tvcg.2024.3456371,,14,M,
10.1109/tvcg.2024.3456371,,15,M,
10.1109/tvcg.2024.3456371,,16,M,
10.1109/tvcg.2024.3456371,,17,M,
10.1109/tvcg.2024.3456371,,18,M,
10.1109/tvcg.2024.3456371,,19,M,
10.1109/tvcg.2024.3456371,,20,M,
10.1109/tvcg.2024.3456371,,21,L,
10.1109/tvcg.2024.3456370,Trevor Manz,1,F,"Harvard Medical School, USA"
10.1109/tvcg.2024.3456370,Fritz Lekschas,2,M,"Ozette Technologies, Canada"
10.1109/tvcg.2024.3456370,Evan Greene,3,M,"Ozette Technologies, Canada"
10.1109/tvcg.2024.3456370,Greg Finak,4,M,"Ozette Technologies, Canada"
10.1109/tvcg.2024.3456370,Nils Gehlenborg,5,M,"Harvard Medical School, USA"
10.1109/tvcg.2024.3456370,,6,M,
10.1109/tvcg.2024.3456370,,7,M,
10.1109/tvcg.2024.3456370,,8,M,
10.1109/tvcg.2024.3456370,,9,M,
10.1109/tvcg.2024.3456370,,10,M,
10.1109/tvcg.2024.3456370,,11,M,
10.1109/tvcg.2024.3456370,,12,M,
10.1109/tvcg.2024.3456370,,13,M,
10.1109/tvcg.2024.3456370,,14,M,
10.1109/tvcg.2024.3456370,,15,M,
10.1109/tvcg.2024.3456370,,16,M,
10.1109/tvcg.2024.3456370,,17,M,
10.1109/tvcg.2024.3456370,,18,M,
10.1109/tvcg.2024.3456370,,19,M,
10.1109/tvcg.2024.3456370,,20,M,
10.1109/tvcg.2024.3456370,,21,L,
10.1109/tvcg.2024.3456369,Arran Zeyu Wang,1,F,"University of North Carolina at Chapel Hill, USA"
10.1109/tvcg.2024.3456369,David Borland,2,M,"RENCI at the University of North Carolina at Chapel Hill, USA"
10.1109/tvcg.2024.3456369,David Gotz,3,M,"University of North Carolina at Chapel Hill, USA"
10.1109/tvcg.2024.3456369,,4,M,
10.1109/tvcg.2024.3456369,,5,M,
10.1109/tvcg.2024.3456369,,6,M,
10.1109/tvcg.2024.3456369,,7,M,
10.1109/tvcg.2024.3456369,,8,M,
10.1109/tvcg.2024.3456369,,9,M,
10.1109/tvcg.2024.3456369,,10,M,
10.1109/tvcg.2024.3456369,,11,M,
10.1109/tvcg.2024.3456369,,12,M,
10.1109/tvcg.2024.3456369,,13,M,
10.1109/tvcg.2024.3456369,,14,M,
10.1109/tvcg.2024.3456369,,15,M,
10.1109/tvcg.2024.3456369,,16,M,
10.1109/tvcg.2024.3456369,,17,M,
10.1109/tvcg.2024.3456369,,18,M,
10.1109/tvcg.2024.3456369,,19,M,
10.1109/tvcg.2024.3456369,,20,M,
10.1109/tvcg.2024.3456369,,21,L,
10.1109/tvcg.2024.3456368,Lixiang Zhao,1,F,"Xi'an Jiaotong-Liverpool University, China"
10.1109/tvcg.2024.3456368,Tobias Isenberg 0001,2,M,"LISN, Université Paris-Saclay, CNRS, Inria, France"
10.1109/tvcg.2024.3456368,Fuqi Xie 0002,3,M,"Xi'an Jiaotong-Liverpool University, China"
10.1109/tvcg.2024.3456368,Hai-Ning Liang,4,M,"Hong Kong University of Science and Technology (Guangzhou), China"
10.1109/tvcg.2024.3456368,Lingyun Yu 0001,5,M,"Xi'an Jiaotong-Liverpool University, China"
10.1109/tvcg.2024.3456368,,6,M,
10.1109/tvcg.2024.3456368,,7,M,
10.1109/tvcg.2024.3456368,,8,M,
10.1109/tvcg.2024.3456368,,9,M,
10.1109/tvcg.2024.3456368,,10,M,
10.1109/tvcg.2024.3456368,,11,M,
10.1109/tvcg.2024.3456368,,12,M,
10.1109/tvcg.2024.3456368,,13,M,
10.1109/tvcg.2024.3456368,,14,M,
10.1109/tvcg.2024.3456368,,15,M,
10.1109/tvcg.2024.3456368,,16,M,
10.1109/tvcg.2024.3456368,,17,M,
10.1109/tvcg.2024.3456368,,18,M,
10.1109/tvcg.2024.3456368,,19,M,
10.1109/tvcg.2024.3456368,,20,M,
10.1109/tvcg.2024.3456368,,21,L,
10.1109/tvcg.2024.3456367,Peter Oliver,1,F,"School of Electrical Engineering and Computer Science, Oregon State University., USA"
10.1109/tvcg.2024.3456367,Eugene Zhang,2,M,"School of Electrical Engineering and Computer Science, Oregon State University., USA"
10.1109/tvcg.2024.3456367,Yue Zhang 0009,3,M,"School of Electrical Engineering and Computer Science, Oregon State University., USA"
10.1109/tvcg.2024.3456367,,4,M,
10.1109/tvcg.2024.3456367,,5,M,
10.1109/tvcg.2024.3456367,,6,M,
10.1109/tvcg.2024.3456367,,7,M,
10.1109/tvcg.2024.3456367,,8,M,
10.1109/tvcg.2024.3456367,,9,M,
10.1109/tvcg.2024.3456367,,10,M,
10.1109/tvcg.2024.3456367,,11,M,
10.1109/tvcg.2024.3456367,,12,M,
10.1109/tvcg.2024.3456367,,13,M,
10.1109/tvcg.2024.3456367,,14,M,
10.1109/tvcg.2024.3456367,,15,M,
10.1109/tvcg.2024.3456367,,16,M,
10.1109/tvcg.2024.3456367,,17,M,
10.1109/tvcg.2024.3456367,,18,M,
10.1109/tvcg.2024.3456367,,19,M,
10.1109/tvcg.2024.3456367,,20,M,
10.1109/tvcg.2024.3456367,,21,L,
10.1109/tvcg.2024.3456366,Fumeng Yang,1,F,"Northwestern University, USA"
10.1109/tvcg.2024.3456366,Mandi Cai,2,M,"Northwestern University, USA"
10.1109/tvcg.2024.3456366,Chloe Mortenson,3,M,"Northwestern University, USA"
10.1109/tvcg.2024.3456366,Hoda Fakhari,4,M,"Northwestern University, USA"
10.1109/tvcg.2024.3456366,Ayse D. Lokmanoglu,5,M,"Northwestern University, USA"
10.1109/tvcg.2024.3456366,Nicholas Diakopoulos,6,M,"Northwestern University, USA"
10.1109/tvcg.2024.3456366,Erik C. Nisbet,7,M,"Northwestern University, USA"
10.1109/tvcg.2024.3456366,Matthew Kay 0001,8,M,"Northwestern University, USA"
10.1109/tvcg.2024.3456366,,9,M,
10.1109/tvcg.2024.3456366,,10,M,
10.1109/tvcg.2024.3456366,,11,M,
10.1109/tvcg.2024.3456366,,12,M,
10.1109/tvcg.2024.3456366,,13,M,
10.1109/tvcg.2024.3456366,,14,M,
10.1109/tvcg.2024.3456366,,15,M,
10.1109/tvcg.2024.3456366,,16,M,
10.1109/tvcg.2024.3456366,,17,M,
10.1109/tvcg.2024.3456366,,18,M,
10.1109/tvcg.2024.3456366,,19,M,
10.1109/tvcg.2024.3456366,,20,M,
10.1109/tvcg.2024.3456366,,21,L,
10.1109/tvcg.2024.3456365,Vitória Guardieiro,1,F,"New York University, USA"
10.1109/tvcg.2024.3456365,Felipe Inagaki de Oliveira,2,M,"New York University, USA"
10.1109/tvcg.2024.3456365,Harish Doraiswamy,3,M,"Microsoft Research India, India"
10.1109/tvcg.2024.3456365,Luis Gustavo Nonato,4,M,"ICMC-USP, São Carlos, Brazil"
10.1109/tvcg.2024.3456365,Cláudio T. Silva,5,M,"New York University, USA"
10.1109/tvcg.2024.3456365,,6,M,
10.1109/tvcg.2024.3456365,,7,M,
10.1109/tvcg.2024.3456365,,8,M,
10.1109/tvcg.2024.3456365,,9,M,
10.1109/tvcg.2024.3456365,,10,M,
10.1109/tvcg.2024.3456365,,11,M,
10.1109/tvcg.2024.3456365,,12,M,
10.1109/tvcg.2024.3456365,,13,M,
10.1109/tvcg.2024.3456365,,14,M,
10.1109/tvcg.2024.3456365,,15,M,
10.1109/tvcg.2024.3456365,,16,M,
10.1109/tvcg.2024.3456365,,17,M,
10.1109/tvcg.2024.3456365,,18,M,
10.1109/tvcg.2024.3456365,,19,M,
10.1109/tvcg.2024.3456365,,20,M,
10.1109/tvcg.2024.3456365,,21,L,
10.1109/tvcg.2024.3456363,Zixin Chen,1,F,"Hong Kong University of Science and Technology, Hong Kong, China"
10.1109/tvcg.2024.3456363,Jiachen Wang 0001,2,M,"Hong Kong University of Science and Technology, Hong Kong, China"
10.1109/tvcg.2024.3456363,Meng Xia 0002,3,M,"Texas A&M University, College Station, Texas, the United States"
10.1109/tvcg.2024.3456363,Kento Shigyo,4,M,"Hong Kong University of Science and Technology, Hong Kong, China"
10.1109/tvcg.2024.3456363,Dingdong Liu,5,M,"Hong Kong University of Science and Technology, Hong Kong, China"
10.1109/tvcg.2024.3456363,Rong Zhang 0011,6,M,"Hong Kong University of Science and Technology, Hong Kong, China"
10.1109/tvcg.2024.3456363,Huamin Qu,7,M,"Hong Kong University of Science and Technology, Hong Kong, China"
10.1109/tvcg.2024.3456363,,8,M,
10.1109/tvcg.2024.3456363,,9,M,
10.1109/tvcg.2024.3456363,,10,M,
10.1109/tvcg.2024.3456363,,11,M,
10.1109/tvcg.2024.3456363,,12,M,
10.1109/tvcg.2024.3456363,,13,M,
10.1109/tvcg.2024.3456363,,14,M,
10.1109/tvcg.2024.3456363,,15,M,
10.1109/tvcg.2024.3456363,,16,M,
10.1109/tvcg.2024.3456363,,17,M,
10.1109/tvcg.2024.3456363,,18,M,
10.1109/tvcg.2024.3456363,,19,M,
10.1109/tvcg.2024.3456363,,20,M,
10.1109/tvcg.2024.3456363,,21,L,
10.1109/tvcg.2024.3456361,Carter Blair,1,F,"University of Waterloo, Canada"
10.1109/tvcg.2024.3456361,Xiyao Wang,2,M,"University of Victoria and TU Delft, Netherlands"
10.1109/tvcg.2024.3456361,Charles Perin,3,M,"University of Victoria, Netherlands"
10.1109/tvcg.2024.3456361,,4,M,
10.1109/tvcg.2024.3456361,,5,M,
10.1109/tvcg.2024.3456361,,6,M,
