Year,DOI,AuthorNames-Deduped,AuthorAffiliation,Country
2016,10.1109/TVCG.2016.2598830,Han-Wei Shen,"Ohio State University, Columbus, USA",USA
2016,10.1109/TVCG.2016.2598830,Guang Lin,"Purdue University, USA",USA
2016,10.1109/TVCG.2016.2598831,Mengchen Liu,"Tsinghua University, China",China
2016,10.1109/TVCG.2016.2598831,Jiaxin Shi,"Tsinghua University, China",China
2016,10.1109/TVCG.2016.2598831,Zhen Li,"Tsinghua University, China",China
2016,10.1109/TVCG.2016.2598831,Chongxuan Li,"Tsinghua University, China",China
2016,10.1109/TVCG.2016.2598831,Jun Zhu 0001,"Tsinghua University, China",China
2016,10.1109/TVCG.2016.2598831,Shixia Liu,"Tsinghua University, China",China
2016,10.1109/TVCG.2016.2598838,Paulo E. Rauber,"University of Campinas,Brazil",Brazil
2016,10.1109/TVCG.2016.2598838,Paulo E. Rauber,"University of Groningen, The Netherlands",The Netherlands
2016,10.1109/TVCG.2016.2598838,Samuel G. Fadel,"University of Sao Paulo, Brazil",Brazil
2016,10.1109/TVCG.2016.2598838,Alexandre X. Falcão,"University of Campinas,Brazil",Brazil
2016,10.1109/TVCG.2016.2598838,Alexandru Telea,"University of Groningen, The Netherlands",The Netherlands
2016,10.1109/TVCG.2016.2599378,Po-Ming Law,"Hong Kong University of Science and Technology, China",China
2016,10.1109/TVCG.2016.2599378,Wenchao Wu,"Hong Kong University of Science and Technology, China",China
2016,10.1109/TVCG.2016.2599378,Yixian Zheng,"Hong Kong University of Science and Technology, China",China
2016,10.1109/TVCG.2016.2599378,Huamin Qu,"Hong Kong University of Science and Technology, China",China
2016,10.1109/VAST.2016.7883506,Sriram Karthik Badam,"University of Maryland, College Park, USA",USA
2016,10.1109/VAST.2016.7883506,Fereshteh Amini,"University of Manitoba, Canada",Canada
2016,10.1109/VAST.2016.7883506,Niklas Elmqvist,"University of Maryland, College Park, USA",USA
2016,10.1109/VAST.2016.7883506,Pourang Irani,"University of Manitoba, Canada",Canada
2016,10.1109/VAST.2016.7883507,Florian Heimerl,,
2016,10.1109/VAST.2016.7883507,Markus John,,
2016,10.1109/VAST.2016.7883507,Qi Han,,
2016,10.1109/VAST.2016.7883507,Steffen Koch,,
2016,10.1109/VAST.2016.7883507,Thomas Ertl,,
2016,10.1109/VAST.2016.7883508,Ji Hwan Park,"Stony Brook University, USA",USA
2016,10.1109/VAST.2016.7883508,Saad Nadeem,"Stony Brook University, USA",USA
2016,10.1109/VAST.2016.7883508,Seyedkoosha Mirhosseini,"Stony Brook University, USA",USA
2016,10.1109/VAST.2016.7883508,Arie E. Kaufman,"Stony Brook University, USA",USA
2016,10.1109/VAST.2016.7883509,David McColgin,"LabKey Software, USA",USA
2016,10.1109/VAST.2016.7883509,Paul Hoover,"LabKey Software, USA",USA
2016,10.1109/VAST.2016.7883509,Mark Igra,"LabKey Software, USA",USA
2016,10.1109/VAST.2016.7883510,Siming Chen,"Peking University, China",China
2016,10.1109/VAST.2016.7883510,Shuai Chen,"Peking University, China",China
2016,10.1109/VAST.2016.7883510,Zhenhuang Wang,"Peking University, China",China
2016,10.1109/VAST.2016.7883510,Jie Liang,"University of Technology, Sydney, Australia",Australia
2016,10.1109/VAST.2016.7883510,Xiaoru Yuan,"Peking University, China",China
2016,10.1109/VAST.2016.7883510,Nan Cao,"New York University, Shanghai, China",China
2016,10.1109/VAST.2016.7883510,Yadong Wu,"Southwest University of Science and Technology, China",China
2016,10.1109/VAST.2016.7883511,Xiting Wang,"Tsinghua University, China",China
2016,10.1109/VAST.2016.7883511,Shixia Liu,"Tsinghua University, China",China
2016,10.1109/VAST.2016.7883511,Yang Chen,"Tsinghua University, China",China
2016,10.1109/VAST.2016.7883511,Tai-Quan Peng,"Michigan State University, USA",USA
2016,10.1109/VAST.2016.7883511,Jing Su,"Tsinghua University, China",China
2016,10.1109/VAST.2016.7883511,Jing Yang,"University of North Carolina, Charlotte, USA",USA
2016,10.1109/VAST.2016.7883511,Baining Guo,"Microsoft Research, USA",USA
2016,10.1109/VAST.2016.7883512,Fan Du,"University of Maryland, College Park, USA",USA
2016,10.1109/VAST.2016.7883512,Catherine Plaisant,"University of Maryland, College Park, USA",USA
2016,10.1109/VAST.2016.7883512,Neil Spring,"University of Maryland, College Park, USA",USA
2016,10.1109/VAST.2016.7883512,Ben Shneiderman,"University of Maryland, College Park, USA",USA
2016,10.1109/VAST.2016.7883513,Xiaotong Liu,"Ohio State University, Columbus, USA",USA
2016,10.1109/VAST.2016.7883513,Anbang Xu,"IBM Research, USA",USA
2016,10.1109/VAST.2016.7883513,Liang Gou,"Visa Research, USA",USA
2016,10.1109/VAST.2016.7883513,Haibin Liu,"IBM Research, USA",USA
2016,10.1109/VAST.2016.7883513,Rama Akkiraju,"IBM Research, USA",USA
2016,10.1109/VAST.2016.7883513,Han-Wei Shen,"Ohio State University, Columbus, USA",USA
2016,10.1109/VAST.2016.7883514,Jing Xia,"Zhejiang University,China",China
2016,10.1109/VAST.2016.7883514,Wei Chen 0001,"Zhejiang University,China",China
2016,10.1109/VAST.2016.7883514,Yumeng Hou,"Zhejiang University,China",China
2016,10.1109/VAST.2016.7883514,Wanqi Hu,"Zhejiang University,China",China
2016,10.1109/VAST.2016.7883514,Xinxin Huang,"Zhejiang University,China",China
2016,10.1109/VAST.2016.7883514,David S. Ebert,"Purdue University, USA",USA
2016,10.1109/VAST.2016.7883515,Phong H. Nguyen,"Middlesex University, UK",UK
2016,10.1109/VAST.2016.7883515,Kai Xu 0003,"Middlesex University, UK",UK
2016,10.1109/VAST.2016.7883515,Andy Bardill,"Middlesex University, UK",UK
2016,10.1109/VAST.2016.7883515,Betul Salman,"Middlesex University, UK",UK
2016,10.1109/VAST.2016.7883515,Kate Herd,"Middlesex University, UK",UK
2016,10.1109/VAST.2016.7883515,B. L. William Wong,"Middlesex University, UK",UK
2016,10.1109/VAST.2016.7883516,Johannes Weissenböck,"Upper Austrian University of Applied Sciences, Austria",Austria
2016,10.1109/VAST.2016.7883516,Artem Amirkhanov,"Upper Austrian University of Applied Sciences, Austria",Austria
2016,10.1109/VAST.2016.7883516,M. Eduard Gröller,"Vienna University of Technology, Austria",Austria
2016,10.1109/VAST.2016.7883516,Johann Kastner,"Upper Austrian University of Applied Sciences, Austria",Austria
2016,10.1109/VAST.2016.7883516,Christoph Heinzl,"Upper Austrian University of Applied Sciences, Austria",Austria
2016,10.1109/VAST.2016.7883517,Yuanzhe Chen,"Hong Kong University of Science and Technology, China",China
2016,10.1109/VAST.2016.7883517,Qing Chen,"Hong Kong University of Science and Technology, China",China
2016,10.1109/VAST.2016.7883517,Mingqian Zhao,"Hong Kong University of Science and Technology, China",China
2016,10.1109/VAST.2016.7883517,Sebastien Boyer,"Massachusetts Institute of Technology, USA",USA
2016,10.1109/VAST.2016.7883517,Kalyan Veeramachaneni,"Massachusetts Institute of Technology, USA",USA
2016,10.1109/VAST.2016.7883517,Huamin Qu,"Hong Kong University of Science and Technology, China",China
2016,10.1109/VAST.2016.7883518,Prithiviraj K. Muthumanickam,"Linköping University,Sweden",Sweden
2016,10.1109/VAST.2016.7883518,Katerina Vrotsou,"Linköping University,Sweden",Sweden
2016,10.1109/VAST.2016.7883518,Matthew D. Cooper,"Linköping University,Sweden",Sweden
2016,10.1109/VAST.2016.7883518,Jimmy Johansson,"Linköping University,Sweden",Sweden
2016,10.1109/VAST.2016.7883519,Michael Correll,"University of Washington, USA",USA
2016,10.1109/VAST.2016.7883519,Michael Gleicher,"University of Wisconsin, Madison, USA",USA
2016,10.1109/VAST.2016.7883520,Tanja Blascheck,"University of Stuttgart, Germany",Germany
2016,10.1109/VAST.2016.7883520,Fabian Beck 0001,"University of Stuttgart, Germany",Germany
2016,10.1109/VAST.2016.7883520,Sebastian Baltes,"University of Trier, Germany",Germany
2016,10.1109/VAST.2016.7883520,Thomas Ertl,"University of Stuttgart, Germany",Germany
2016,10.1109/VAST.2016.7883520,Daniel Weiskopf,"University of Stuttgart, Germany",Germany
2017,10.1109/TVCG.2017.2743858,Oh-Hyun Kwon,"University of California, Davis, USA",USA
2017,10.1109/TVCG.2017.2743858,Tarik Crnovrsanin,"University of California, Davis, USA",USA
2017,10.1109/TVCG.2017.2743858,Kwan-Liu Ma,"University of California, Davis, USA",USA
2017,10.1109/TVCG.2017.2743859,Philipp Koytek,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2743859,Philipp Koytek,"University of Augsburg, Germany",Germany
2017,10.1109/TVCG.2017.2743859,Charles Perin,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2743859,Charles Perin,"City University, London,UK",UK
2017,10.1109/TVCG.2017.2743859,Jo Vermeulen,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2743859,Elisabeth André,"University of Augsburg, Germany",Germany
2017,10.1109/TVCG.2017.2743859,Sheelagh Carpendale,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2743898,Jessica Hullman,"University of Washington, USA",USA
2017,10.1109/TVCG.2017.2743898,Matthew Kay,"University of Michigan, USA",USA
2017,10.1109/TVCG.2017.2743898,Yea-Seul Kim,"University of Washington, USA",USA
2017,10.1109/TVCG.2017.2743898,Samana Shrestha,"Vassar College,USA",USA
2017,10.1109/TVCG.2017.2743918,Charles Perin,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2743918,Charles Perin,"City University, London,UK",UK
2017,10.1109/TVCG.2017.2743918,Tiffany Wun,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2743918,Richard Pusch,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2743918,Sheelagh Carpendale,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2743939,Laura E. Matzen,"Sandia National Laboratories, USA",USA
2017,10.1109/TVCG.2017.2743939,Michael J. Haass,"Sandia National Laboratories, USA",USA
2017,10.1109/TVCG.2017.2743939,Kristin Divis,"Sandia National Laboratories, USA",USA
2017,10.1109/TVCG.2017.2743939,Zhiyuan Wang,"University of Illinois, Urbana-Champaign, USA",USA
2017,10.1109/TVCG.2017.2743939,Andrew T. Wilson,"Sandia National Laboratories, USA",USA
2017,10.1109/TVCG.2017.2743959,Jochen Görtler,"University of Konstanz,Germany",Germany
2017,10.1109/TVCG.2017.2743959,Christoph Schulz,"University of Stuttgart, Germany",Germany
2017,10.1109/TVCG.2017.2743959,Daniel Weiskopf,"University of Stuttgart, Germany",Germany
2017,10.1109/TVCG.2017.2743959,Oliver Deussen,"University of Konstanz,Germany",Germany
2017,10.1109/TVCG.2017.2743998,Romain Vuillemot,"Université de Lyon, France",France
2017,10.1109/TVCG.2017.2743998,Romain Vuillemot,"Ecole Centrale de Lyon,France",France
2017,10.1109/TVCG.2017.2743998,Romain Vuillemot,"CNRS,France",France
2017,10.1109/TVCG.2017.2743998,Jeremy Boy,"UN Global Pulse,USA",USA
2017,10.1109/TVCG.2017.2744018,Nils Rodrigues,"University of Stuttgart, Germany",Germany
2017,10.1109/TVCG.2017.2744018,Daniel Weiskopf,"University of Stuttgart, Germany",Germany
2017,10.1109/TVCG.2017.2744019,Ricardo Langner,"Technical University of Dresden, Germany",Germany
2017,10.1109/TVCG.2017.2744019,Tom Horak,"Technical University of Dresden, Germany",Germany
2017,10.1109/TVCG.2017.2744019,Raimund Dachselt,"Technical University of Dresden, Germany",Germany
2017,10.1109/TVCG.2017.2744118,Nam Wook Kim,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2744118,Benjamin Bach,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2744118,Hyejin Im,"Independent scholar,Unknown",Unknown
2017,10.1109/TVCG.2017.2744118,Sasha Schriber,"Disney Research, Zurich,Switzerland",Switzerland
2017,10.1109/TVCG.2017.2744118,Markus H. Gross,"Disney Research, Zurich,Switzerland",Switzerland
2017,10.1109/TVCG.2017.2744118,Hanspeter Pfister,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2744138,André Calero Valdez,"RWTH Aachen, Germany",Germany
2017,10.1109/TVCG.2017.2744138,Martina Ziefle,"RWTH Aachen, Germany",Germany
2017,10.1109/TVCG.2017.2744138,Michael Sedlmair,"University of Vienna, Austria",Austria
2017,10.1109/TVCG.2017.2744158,Hendrik Strobelt,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2744158,Sebastian Gehrmann,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2744158,Hanspeter Pfister,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2744158,Alexander M. Rush,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2744184,Alper Sarikaya,"University of Wisconsin, Madison, USA",USA
2017,10.1109/TVCG.2017.2744184,Michael Gleicher,"University of Wisconsin, Madison, USA",USA
2017,10.1109/TVCG.2017.2744198,Zening Qu,"University of Washington, USA",USA
2017,10.1109/TVCG.2017.2744198,Jessica Hullman,"University of Washington, USA",USA
2017,10.1109/TVCG.2017.2744199,Michael Gleicher,"University of Wisconsin, Madison, USA",USA
2017,10.1109/TVCG.2017.2744218,Yingcai Wu,"Zhejiang University,China",China
2017,10.1109/TVCG.2017.2744218,Ji Lan,"Zhejiang University,China",China
2017,10.1109/TVCG.2017.2744218,Xinhuan Shu,"Zhejiang University,China",China
2017,10.1109/TVCG.2017.2744218,Chenyang Ji,"Zhejiang University,China",China
2017,10.1109/TVCG.2017.2744218,Kejian Zhao,"Zhejiang University,China",China
2017,10.1109/TVCG.2017.2744218,Jiachen Wang,"Zhejiang University,China",China
2017,10.1109/TVCG.2017.2744218,Hui Zhang,"Zhejiang University,China",China
2017,10.1109/TVCG.2017.2744298,Pierre Dragicevic,"Inria, France",France
2017,10.1109/TVCG.2017.2744298,Yvonne Jansen,"Sorbonne University,France",France
2017,10.1109/TVCG.2017.2744298,Yvonne Jansen,"Université Pierre and Marie Curie,France",France
2017,10.1109/TVCG.2017.2744298,Yvonne Jansen,"CNRS,France",France
2017,10.1109/TVCG.2017.2744318,Thomas Höllt,"Delft University of Technology, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2744318,Nicola Pezzotti,"Delft University of Technology, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2744318,Vincent van Unen,"Leiden University, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2744318,Frits Koning,"Leiden University, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2744318,Boudewijn P. F. Lelieveldt,"Leiden University, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2744318,Anna Vilanova,"Delft University of Technology, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2744319,Heidi Lam,"Tableau Research, USA",USA
2017,10.1109/TVCG.2017.2744319,Melanie Tory,"Tableau Research, USA",USA
2017,10.1109/TVCG.2017.2744319,Tamara Munzner,"University of British Columbia, Canada",Canada
2017,10.1109/TVCG.2017.2744320,Jorge Poco,"University of Washington, USA",USA
2017,10.1109/TVCG.2017.2744320,Angela Mayhua,"Universidad Católica San Pablo,Peru",Peru
2017,10.1109/TVCG.2017.2744320,Jeffrey Heer,"University of Washington, USA",USA
2017,10.1109/TVCG.2017.2744338,Christophe Hurter,"French Civil Aviation University (ENAC) in Toulouse, France",France
2017,10.1109/TVCG.2017.2744338,Stéphane Puechmorel,"French Civil Aviation University (ENAC) in Toulouse, France",France
2017,10.1109/TVCG.2017.2744338,Florence Nicol,"French Civil Aviation University (ENAC) in Toulouse, France",France
2017,10.1109/TVCG.2017.2744338,Alexandru Telea,"University of Groningen, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2744339,José Matute,"University of Münster, Germany",Germany
2017,10.1109/TVCG.2017.2744339,Alexandru Telea,"University of Groningen, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2744339,Lars Linsen,"University of Münster, Germany",Germany
2017,10.1109/TVCG.2017.2744359,Danielle Albers Szafir,"University of Colorado, USA",USA
2017,10.1109/TVCG.2017.2745086,David Burlinson,"University of North Carolina, Charlotte, USA",USA
2017,10.1109/TVCG.2017.2745086,Kalpathi R. Subramanian,"University of North Carolina, Charlotte, USA",USA
2017,10.1109/TVCG.2017.2745086,Paula Goolkasian,"University of North Carolina, Charlotte, USA",USA
2017,10.1109/TVCG.2017.2745105,Paulo Ivson,"Pontifical Catholic University, Brazil",Brazil
2017,10.1109/TVCG.2017.2745105,Daniel Nascimento,"Pontifical Catholic University, Brazil",Brazil
2017,10.1109/TVCG.2017.2745105,Waldemar Celes Filho,"Pontifical Catholic University, Brazil",Brazil
2017,10.1109/TVCG.2017.2745105,Simone D. J. Barbosa,"Pontifical Catholic University, Brazil",Brazil
2017,10.1109/TVCG.2017.2745138,Evanthia Dimara,"Inria, France",France
2017,10.1109/TVCG.2017.2745138,Anastasia Bezerianos,"Université Paris Saclay,France",France
2017,10.1109/TVCG.2017.2745138,Anastasia Bezerianos,"Université Paris-Sud,France",France
2017,10.1109/TVCG.2017.2745138,Anastasia Bezerianos,"CNRS,France",France
2017,10.1109/TVCG.2017.2745138,Anastasia Bezerianos,"Inria, France",France
2017,10.1109/TVCG.2017.2745138,Pierre Dragicevic,"Inria, France",France
2017,10.1109/TVCG.2017.2745140,Max Sondag,"Eindhoven University of Technology, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2745140,Bettina Speckmann,"Eindhoven University of Technology, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2745140,Kevin Verbeek,"Eindhoven University of Technology, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2745141,Shusen Liu,"Lawrence Livermore National Laboratory, USA",USA
2017,10.1109/TVCG.2017.2745141,Peer-Timo Bremer,"Lawrence Livermore National Laboratory, USA",USA
2017,10.1109/TVCG.2017.2745141,Jayaraman J. Thiagarajan,"Lawrence Livermore National Laboratory, USA",USA
2017,10.1109/TVCG.2017.2745141,Vivek Srikumar,"University of Utah,USA",USA
2017,10.1109/TVCG.2017.2745141,Bei Wang,"University of Utah,USA",USA
2017,10.1109/TVCG.2017.2745141,Yarden Livnat,"University of Utah,USA",USA
2017,10.1109/TVCG.2017.2745141,Valerio Pascucci,"University of Utah,USA",USA
2017,10.1109/TVCG.2017.2745219,Arjun Srinivasan,"Georgia Institute of Technology, USA",USA
2017,10.1109/TVCG.2017.2745219,John T. Stasko,"Georgia Institute of Technology, USA",USA
2017,10.1109/TVCG.2017.2745240,Yea-Seul Kim,"University of Washington, USA",USA
2017,10.1109/TVCG.2017.2745240,Katharina Reinecke,"University of Washington, USA",USA
2017,10.1109/TVCG.2017.2745240,Jessica Hullman,"University of Washington, USA",USA
2017,10.1109/TVCG.2017.2745278,Bram C. M. Cappers,"Eindhoven University of Technology, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2745278,Jarke J. van Wijk,"Eindhoven University of Technology, The Netherlands",The Netherlands
2017,10.1109/TVCG.2017.2745298,Christina Stoiber,"St. Pölten University of Applied Sciences, Austria",Austria
2017,10.1109/TVCG.2017.2745298,Holger Stitz,"Johannes Kepler University, Linz, Austria",Austria
2017,10.1109/TVCG.2017.2745298,Reem Hourieh,"Johannes Kepler University, Linz, Austria",Austria
2017,10.1109/TVCG.2017.2745298,Florian Grassinger,"St. Pölten University of Applied Sciences, Austria",Austria
2017,10.1109/TVCG.2017.2745298,Wolfgang Aigner,"Vienna University of Technology, Austria",Austria
2017,10.1109/TVCG.2017.2745298,Marc Streit,"Johannes Kepler University, Linz, Austria",Austria
2017,10.1109/TVCG.2017.2745859,Yunhai Wang,"Shandong University, China",China
2017,10.1109/TVCG.2017.2745859,Xiaowei Chu,"Shandong University, China",China
2017,10.1109/TVCG.2017.2745859,Chen Bao,"Shandong University, China",China
2017,10.1109/TVCG.2017.2745859,Lifeng Zhu,"Southeast University,China",China
2017,10.1109/TVCG.2017.2745859,Oliver Deussen,"VCC SIAT, China",China
2017,10.1109/TVCG.2017.2745859,Baoquan Chen,"Shandong University, China",China
2017,10.1109/TVCG.2017.2745859,Michael Sedlmair,"University of Vienna, Austria",Austria
2017,10.1109/TVCG.2017.2745878,Jonathan C. Roberts,"Bangor University, UK",UK
2017,10.1109/TVCG.2017.2745878,Panagiotis D. Ritsos,"Bangor University, UK",UK
2017,10.1109/TVCG.2017.2745878,James R. Jackson,"Bangor University, UK",UK
2017,10.1109/TVCG.2017.2745878,Christopher James Headleand,"University of Lincoln, UK",UK
2017,10.1109/TVCG.2017.2745919,Yunhai Wang,"Shandong University, China",China
2017,10.1109/TVCG.2017.2745919,Yanyan Wang,"Shandong University, China",China
2017,10.1109/TVCG.2017.2745919,Yinqi Sun,"Shandong University, China",China
2017,10.1109/TVCG.2017.2745919,Lifeng Zhu,"Southeast University,China",China
2017,10.1109/TVCG.2017.2745919,Kecheng Lu,"Shandong University, China",China
2017,10.1109/TVCG.2017.2745919,Chi-Wing Fu,"VRHIT SIAT,China",China
2017,10.1109/TVCG.2017.2745919,Chi-Wing Fu,"Chinese University of Hong Kong, China",China
2017,10.1109/TVCG.2017.2745919,Michael Sedlmair,"University of Vienna, Austria",Austria
2017,10.1109/TVCG.2017.2745919,Oliver Deussen,"University of Konstanz,Germany",Germany
2017,10.1109/TVCG.2017.2745919,Oliver Deussen,"VCC SIAT, China",China
2017,10.1109/TVCG.2017.2745919,Baoquan Chen,"Shandong University, China",China
2017,10.1109/TVCG.2017.2745941,Benjamin Bach,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2745941,Ronell Sicat,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2745941,Johanna Beyer,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2745941,Maxime Cordeil,"Monash University, Australia",Australia
2017,10.1109/TVCG.2017.2745941,Hanspeter Pfister,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2745958,Jagoda Walny,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2745958,Samuel Huron,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2745958,Charles Perin,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2745958,Tiffany Wun,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2745958,Richard Pusch,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2745958,Sheelagh Carpendale,"University of Calgary, Canada",Canada
2017,10.1109/TVCG.2017.2745978,Fritz Lekschas,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2745978,Benjamin Bach,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2745978,Peter Kerpedjiev,"Harvard Medical School, USA",USA
2017,10.1109/TVCG.2017.2745978,Nils Gehlenborg,"Harvard Medical School, USA",USA
2017,10.1109/TVCG.2017.2745978,Hanspeter Pfister,"Harvard University,USA",USA
2017,10.1109/TVCG.2017.2746018,Cristian Felix,"New York University, USA",USA
2017,10.1109/TVCG.2017.2746018,Steven Franconeri,"Northwestern University, Evanston, IL, USA",USA
2017,10.1109/TVCG.2017.2746018,Enrico Bertini,"New York University, USA",USA
2017,10.1109/TVCG.2017.2743938,Julien Tierny,"Sorbonne University,France",France
2017,10.1109/TVCG.2017.2743938,Julien Tierny,"Université Pierre and Marie Curie,France",France
2017,10.1109/TVCG.2017.2743938,Julien Tierny,"CNRS,France",France
2017,10.1109/TVCG.2017.2743938,Guillaume Favelier,"Sorbonne University,France",France
2017,10.1109/TVCG.2017.2743938,Guillaume Favelier,"Université Pierre and Marie Curie,France",France
2017,10.1109/TVCG.2017.2743938,Guillaume Favelier,"CNRS,France",France
2017,10.1109/TVCG.2017.2743938,Joshua A. Levine,"University of Arizona, USA",USA
2017,10.1109/TVCG.2017.2743938,Charles Gueunet,"Sorbonne University,France",France
2017,10.1109/TVCG.2017.2743938,Charles Gueunet,"Université Pierre and Marie Curie,France",France
2017,10.1109/TVCG.2017.2743938,Charles Gueunet,"CNRS,France",France
2017,10.1109/TVCG.2017.2743938,Michael Michaux,"Sorbonne University,France",France
2017,10.1109/TVCG.2017.2743938,Michael Michaux,"Université Pierre and Marie Curie,France",France
2017,10.1109/TVCG.2017.2743938,Michael Michaux,"CNRS,France",France
2017,10.1109/TVCG.2017.2743958,Karl Bladin,"Linköping University,Sweden",Sweden
2017,10.1109/TVCG.2017.2743958,Emil Axelsson,"Linköping University,Sweden",Sweden
2017,10.1109/TVCG.2017.2743958,Erik Broberg,"Linköping University,Sweden",Sweden
2017,10.1109/TVCG.2017.2743958,Carter Emmart,"American Museum of Natural History, USA",USA
2017,10.1109/TVCG.2017.2743958,Patric Ljung,"Linköping University,Sweden",Sweden
2017,10.1109/TVCG.2017.2743958,Alexander Bock,"Linköping University,Sweden",Sweden
2017,10.1109/TVCG.2017.2743958,Alexander Bock,"New York University, USA",USA
2017,10.1109/TVCG.2017.2743958,Anders Ynnerman,"Linköping University,Sweden",Sweden
2017,10.1109/TVCG.2017.2743978,Roxana Bujack,"Los Alamos National Laboratory, USA",USA
2017,10.1109/TVCG.2017.2743978,Terece L. Turton,"University of Texas, Austin, USA",USA
2017,10.1109/TVCG.2017.2743978,Francesca Samsel,"University of Texas, Austin, USA",USA
2017,10.1109/TVCG.2017.2743978,Colin Ware,"University of New Hampshire, USA",USA
2017,10.1109/TVCG.2017.2743978,David H. Rogers,"Los Alamos National Laboratory, USA",USA
2017,10.1109/TVCG.2017.2743978,James P. Ahrens,"Los Alamos National Laboratory, USA",USA
2017,10.1109/TVCG.2017.2743979,Mohamed Ibrahim,"King Abdullah University of Science and Technology (KAUST), Saudi Arabia",Saudi Arabia
2017,10.1109/TVCG.2017.2743979,Patrick Wickenhauser,"University of Stuttgart, Germany",Germany
2017,10.1109/TVCG.2017.2743979,Peter Rautek,"King Abdullah University of Science and Technology (KAUST), Saudi Arabia",Saudi Arabia
2017,10.1109/TVCG.2017.2743979,Guido Reina,"University of Stuttgart, Germany",Germany
2017,10.1109/TVCG.2017.2743979,Markus Hadwiger,"King Abdullah University of Science and Technology (KAUST), Saudi Arabia",Saudi Arabia
2017,10.1109/TVCG.2017.2743980,Alexander Bock,"New York University, USA",USA
2017,10.1109/TVCG.2017.2743980,Harish Doraiswamy,"New York University, USA",USA
2017,10.1109/TVCG.2017.2743980,Adam Summers,"University of Washington, USA",USA
2017,10.1109/TVCG.2017.2743980,Cláudio T. Silva,"New York University, USA",USA
2017,10.1109/TVCG.2017.2743981,Haichao Miao,"Vienna University of Technology, Austria",Austria
2017,10.1109/TVCG.2017.2743981,Elisa De Llano,"Austrian Institute of Technology, Austria",Austria
2017,10.1109/TVCG.2017.2743981,Johannes Sorger,"Vienna University of Technology, Austria",Austria
2017,10.1109/TVCG.2017.2743981,Yasaman Ahmadi,"Austrian Institute of Technology, Austria",Austria
2017,10.1109/TVCG.2017.2743981,Tadija Kekic,"Austrian Institute of Technology, Austria",Austria
2017,10.1109/TVCG.2017.2743981,Tobias Isenberg 0001,"Université Paris Saclay,France",France
2017,10.1109/TVCG.2017.2743981,M. Eduard Gröller,"Vienna University of Technology, Austria",Austria
2017,10.1109/TVCG.2017.2743981,Ivan Barisic,"Austrian Institute of Technology, Austria",Austria
2017,10.1109/TVCG.2017.2743981,Ivan Viola,"Vienna University of Technology, Austria",Austria
2017,10.1109/TVCG.2017.2743989,Michael Kern,"Technical University Munich, Germany",Germany
2017,10.1109/TVCG.2017.2743989,Tim Hewson,"European Centre for Medium-Range Weather Forecasts, Reading, UK",UK
2017,10.1109/TVCG.2017.2743989,Filip Sadlo,"University of Heidelberg, Germany",Germany
2017,10.1109/TVCG.2017.2743989,Rüdiger Westermann,"Technical University Munich, Germany",Germany
2017,10.1109/TVCG.2017.2743989,Marc Rautenhaus,"Technical University Munich, Germany",Germany
2017,10.1109/TVCG.2017.2744038,Lawrence Roy,"Roy Family Homeschool, USA",USA
2017,10.1109/TVCG.2017.2744038,Prashant Kumar,"Oregon State University, USA",USA
