,DOI,Year,Conference,PaperType,Author
2592,10.1109/SciVis.2015.7429485,2015,SciVis,C,Bireswar Laha
2592,10.1109/SciVis.2015.7429485,2015,SciVis,C,Doug A. Bowman
2592,10.1109/SciVis.2015.7429485,2015,SciVis,C,David H. Laidlaw
2592,10.1109/SciVis.2015.7429485,2015,SciVis,C,John J. Socha
2593,10.1109/SciVis.2015.7429486,2015,SciVis,C,Jorge Poco
2593,10.1109/SciVis.2015.7429486,2015,SciVis,C,Harish Doraiswamy
2593,10.1109/SciVis.2015.7429486,2015,SciVis,C,Marian Talbert
2593,10.1109/SciVis.2015.7429486,2015,SciVis,C,Jeffrey T. Morisette
2593,10.1109/SciVis.2015.7429486,2015,SciVis,C,Cláudio T. Silva
2594,10.1109/SciVis.2015.7429487,2015,SciVis,C,Alexander Bock
2594,10.1109/SciVis.2015.7429487,2015,SciVis,C,Asher Pembroke
2594,10.1109/SciVis.2015.7429487,2015,SciVis,C,M. Leila Mays
2594,10.1109/SciVis.2015.7429487,2015,SciVis,C,Lutz Rastaetter
2594,10.1109/SciVis.2015.7429487,2015,SciVis,C,Timo Ropinski
2594,10.1109/SciVis.2015.7429487,2015,SciVis,C,Anders Ynnerman
2595,10.1109/SciVis.2015.7429488,2015,SciVis,C,Hongsen Liao
2595,10.1109/SciVis.2015.7429488,2015,SciVis,C,Yingcai Wu
2595,10.1109/SciVis.2015.7429488,2015,SciVis,C,Li Chen
2595,10.1109/SciVis.2015.7429488,2015,SciVis,C,Thomas M. Hamill
2595,10.1109/SciVis.2015.7429488,2015,SciVis,C,Yunhai Wang
2595,10.1109/SciVis.2015.7429488,2015,SciVis,C,Kan Dai
2595,10.1109/SciVis.2015.7429488,2015,SciVis,C,Hui Zhang
2595,10.1109/SciVis.2015.7429488,2015,SciVis,C,Wei Chen 0001
2596,10.1109/SciVis.2015.7429489,2015,SciVis,C,Christian Schulte zu Berge
2596,10.1109/SciVis.2015.7429489,2015,SciVis,C,Denis Declara
2596,10.1109/SciVis.2015.7429489,2015,SciVis,C,Christoph Hennersperger
2596,10.1109/SciVis.2015.7429489,2015,SciVis,C,Maximilian Baust
2596,10.1109/SciVis.2015.7429489,2015,SciVis,C,Nassir Navab
2597,10.1109/SciVis.2015.7429490,2015,SciVis,C,Victor Matvienko
2597,10.1109/SciVis.2015.7429490,2015,SciVis,C,Jens H. Krüger
2598,10.1109/SciVis.2015.7429491,2015,SciVis,C,Valentin Zobel
2598,10.1109/SciVis.2015.7429491,2015,SciVis,C,Markus Stommel
2598,10.1109/SciVis.2015.7429491,2015,SciVis,C,Gerik Scheuermann
2599,10.1109/SciVis.2015.7429492,2015,SciVis,C,Ingo Wald
2599,10.1109/SciVis.2015.7429492,2015,SciVis,C,Aaron Knoll
2599,10.1109/SciVis.2015.7429492,2015,SciVis,C,Gregory P. Johnson
2599,10.1109/SciVis.2015.7429492,2015,SciVis,C,William Usher
2599,10.1109/SciVis.2015.7429492,2015,SciVis,C,Valerio Pascucci
2599,10.1109/SciVis.2015.7429492,2015,SciVis,C,Michael E. Papka
2600,10.1109/SciVis.2015.7429493,2015,SciVis,C,Sanghun Park
2600,10.1109/SciVis.2015.7429493,2015,SciVis,C,Hyunggoog Seo
2600,10.1109/SciVis.2015.7429493,2015,SciVis,C,Seunghoon Cha
2600,10.1109/SciVis.2015.7429493,2015,SciVis,C,Jun-yong Noh
2615,10.1109/TVCG.2015.2466838,2015,SciVis,J,Hanqi Guo
2615,10.1109/TVCG.2015.2466838,2015,SciVis,J,Carolyn L. Phillips
2615,10.1109/TVCG.2015.2466838,2015,SciVis,J,Tom Peterka
2615,10.1109/TVCG.2015.2466838,2015,SciVis,J,Dmitry A. Karpeyev
2615,10.1109/TVCG.2015.2466838,2015,SciVis,J,Andreas Glatz
2616,10.1109/TVCG.2015.2466971,2015,InfoVis,J,Matthew Brehmer
2616,10.1109/TVCG.2015.2466971,2015,InfoVis,J,Jocelyn Ng
2616,10.1109/TVCG.2015.2466971,2015,InfoVis,J,Kevin Tate
2616,10.1109/TVCG.2015.2466971,2015,InfoVis,J,Tamara Munzner
2617,10.1109/TVCG.2015.2466992,2015,InfoVis,J,Jimmy Johansson
2617,10.1109/TVCG.2015.2466992,2015,InfoVis,J,Camilla Forsell
2618,10.1109/TVCG.2015.2467031,2015,SciVis,J,Amin Abbasloo
2618,10.1109/TVCG.2015.2467031,2015,SciVis,J,Vitalis Wiens
2618,10.1109/TVCG.2015.2467031,2015,SciVis,J,Max Hermann
2618,10.1109/TVCG.2015.2467031,2015,SciVis,J,Thomas Schultz 0001
2619,10.1109/TVCG.2015.2467035,2015,InfoVis,J,Aurélie Cohé
2619,10.1109/TVCG.2015.2467035,2015,InfoVis,J,Bastien Liutkus
2619,10.1109/TVCG.2015.2467035,2015,InfoVis,J,Gilles Bailly
2619,10.1109/TVCG.2015.2467035,2015,InfoVis,J,James R. Eagan
2619,10.1109/TVCG.2015.2467035,2015,InfoVis,J,Eric Lecolinet
2620,10.1109/TVCG.2015.2467051,2015,InfoVis,J,Mehmet Adil Yalçin
2620,10.1109/TVCG.2015.2467051,2015,InfoVis,J,Niklas Elmqvist
2620,10.1109/TVCG.2015.2467051,2015,InfoVis,J,Benjamin B. Bederson
2621,10.1109/TVCG.2015.2467091,2015,InfoVis,J,Arvind Satyanarayan
2621,10.1109/TVCG.2015.2467091,2015,InfoVis,J,Ryan Russell
2621,10.1109/TVCG.2015.2467091,2015,InfoVis,J,Jane Hoffswell
2621,10.1109/TVCG.2015.2467091,2015,InfoVis,J,Jeffrey Heer
2622,10.1109/TVCG.2015.2467112,2015,InfoVis,J,Roeland Scheepens
2622,10.1109/TVCG.2015.2467112,2015,InfoVis,J,Christophe Hurter
2622,10.1109/TVCG.2015.2467112,2015,InfoVis,J,Huub van de Wetering
2622,10.1109/TVCG.2015.2467112,2015,InfoVis,J,Jarke J. van Wijk
2623,10.1109/TVCG.2015.2467132,2015,InfoVis,J,Dirk J. Lehmann
2623,10.1109/TVCG.2015.2467132,2015,InfoVis,J,Holger Theisel
2624,10.1109/TVCG.2015.2467153,2015,SciVis,J,David Schroeder
2624,10.1109/TVCG.2015.2467153,2015,SciVis,J,Daniel F. Keefe
2625,10.1109/TVCG.2015.2467191,2015,InfoVis,J,Kanit Wongsuphasawat
2625,10.1109/TVCG.2015.2467191,2015,InfoVis,J,Dominik Moritz
2625,10.1109/TVCG.2015.2467191,2015,InfoVis,J,Anushka Anand
2625,10.1109/TVCG.2015.2467191,2015,InfoVis,J,Jock D. Mackinlay
2625,10.1109/TVCG.2015.2467191,2015,InfoVis,J,Bill Howe
2625,10.1109/TVCG.2015.2467191,2015,InfoVis,J,Jeffrey Heer
2626,10.1109/TVCG.2015.2467194,2015,SciVis,J,Wenchao Wu
2626,10.1109/TVCG.2015.2467194,2015,SciVis,J,Jiayi Xu
2626,10.1109/TVCG.2015.2467194,2015,SciVis,J,Haipeng Zeng
2626,10.1109/TVCG.2015.2467194,2015,SciVis,J,Yixian Zheng
2626,10.1109/TVCG.2015.2467194,2015,SciVis,J,Huamin Qu
2626,10.1109/TVCG.2015.2467194,2015,SciVis,J,Bing Ni
2626,10.1109/TVCG.2015.2467194,2015,SciVis,J,Mingxuan Yuan
2626,10.1109/TVCG.2015.2467194,2015,SciVis,J,Lionel M. Ni
2627,10.1109/TVCG.2015.2467195,2015,InfoVis,J,Sukwon Lee
2627,10.1109/TVCG.2015.2467195,2015,InfoVis,J,Sung-Hee Kim
2627,10.1109/TVCG.2015.2467195,2015,InfoVis,J,Ya-Hsin Hung
2627,10.1109/TVCG.2015.2467195,2015,InfoVis,J,Heidi Lam
2627,10.1109/TVCG.2015.2467195,2015,InfoVis,J,Youn ah Kang
2627,10.1109/TVCG.2015.2467195,2015,InfoVis,J,Ji Soo Yi
2628,10.1109/TVCG.2015.2467196,2015,VAST,J,Nan Cao
2628,10.1109/TVCG.2015.2467196,2015,VAST,J,Conglei Shi
2628,10.1109/TVCG.2015.2467196,2015,VAST,J,Wan-Yi Sabrina Lin
2628,10.1109/TVCG.2015.2467196,2015,VAST,J,Jie Lu
2628,10.1109/TVCG.2015.2467196,2015,VAST,J,Yu-Ru Lin
2628,10.1109/TVCG.2015.2467196,2015,VAST,J,Ching-Yung Lin
2629,10.1109/TVCG.2015.2467198,2015,SciVis,J,Max Hermann
2629,10.1109/TVCG.2015.2467198,2015,SciVis,J,Anja C. Schunke
2629,10.1109/TVCG.2015.2467198,2015,SciVis,J,Thomas Schultz 0001
2629,10.1109/TVCG.2015.2467198,2015,SciVis,J,Reinhard Klein
2630,10.1109/TVCG.2015.2467199,2015,InfoVis,J,Sarah Goodwin
2630,10.1109/TVCG.2015.2467199,2015,InfoVis,J,Jason Dykes
2630,10.1109/TVCG.2015.2467199,2015,InfoVis,J,Aidan Slingsby
2630,10.1109/TVCG.2015.2467199,2015,InfoVis,J,Cagatay Turkay
2631,10.1109/TVCG.2015.2467200,2015,SciVis,J,Tobias Günther
2631,10.1109/TVCG.2015.2467200,2015,SciVis,J,Maik Schulze
2631,10.1109/TVCG.2015.2467200,2015,SciVis,J,Holger Theisel
2632,10.1109/TVCG.2015.2467201,2015,InfoVis,J,Jeremy Boy
2632,10.1109/TVCG.2015.2467201,2015,InfoVis,J,Louis Eveillard
2632,10.1109/TVCG.2015.2467201,2015,InfoVis,J,Françoise Détienne
2632,10.1109/TVCG.2015.2467201,2015,InfoVis,J,Jean-Daniel Fekete
2633,10.1109/TVCG.2015.2467202,2015,SciVis,J,Lingyun Yu
2633,10.1109/TVCG.2015.2467202,2015,SciVis,J,Konstantinos Efstathiou 0001
2633,10.1109/TVCG.2015.2467202,2015,SciVis,J,Petra Isenberg
2633,10.1109/TVCG.2015.2467202,2015,SciVis,J,Tobias Isenberg 0001
2634,10.1109/TVCG.2015.2467203,2015,SciVis,J,Steffen Oeltze-Jafra
2634,10.1109/TVCG.2015.2467203,2015,SciVis,J,Juan R. Cebral
2634,10.1109/TVCG.2015.2467203,2015,SciVis,J,Gábor Janiga
2634,10.1109/TVCG.2015.2467203,2015,SciVis,J,Bernhard Preim
2635,10.1109/TVCG.2015.2467204,2015,SciVis,J,Florian Ferstl
2635,10.1109/TVCG.2015.2467204,2015,SciVis,J,Kai Bürger
2635,10.1109/TVCG.2015.2467204,2015,SciVis,J,Rüdiger Westermann
2636,10.1109/TVCG.2015.2467251,2015,InfoVis,J,Vahan Yoghourdjian
2636,10.1109/TVCG.2015.2467251,2015,InfoVis,J,Tim Dwyer
2636,10.1109/TVCG.2015.2467251,2015,InfoVis,J,Graeme Gange
2636,10.1109/TVCG.2015.2467251,2015,InfoVis,J,Steve Kieffer
2636,10.1109/TVCG.2015.2467251,2015,InfoVis,J,Karsten Klein 0001
2636,10.1109/TVCG.2015.2467251,2015,InfoVis,J,Kim Marriott
2637,10.1109/TVCG.2015.2467271,2015,InfoVis,J,Jonathan C. Roberts
2637,10.1109/TVCG.2015.2467271,2015,InfoVis,J,Christopher James Headleand
2637,10.1109/TVCG.2015.2467271,2015,InfoVis,J,Panagiotis D. Ritsos
2638,10.1109/TVCG.2015.2467291,2015,SciVis,J,Christopher P. Kappe
2638,10.1109/TVCG.2015.2467291,2015,SciVis,J,Lucas Schutz
2638,10.1109/TVCG.2015.2467291,2015,SciVis,J,Stefan Gunther
2638,10.1109/TVCG.2015.2467291,2015,SciVis,J,Lars Hufnagel
2638,10.1109/TVCG.2015.2467291,2015,SciVis,J,Steffen Lemke
2638,10.1109/TVCG.2015.2467291,2015,SciVis,J,Heike Leitte
2639,10.1109/TVCG.2015.2467292,2015,SciVis,J,Zhongjie Wang 0001
2639,10.1109/TVCG.2015.2467292,2015,SciVis,J,Hans-Peter Seidel
2639,10.1109/TVCG.2015.2467292,2015,SciVis,J,Tino Weinkauf
2640,10.1109/TVCG.2015.2467293,2015,SciVis,J,Robin Skanberg
2640,10.1109/TVCG.2015.2467293,2015,SciVis,J,Pere-Pau Vázquez
2640,10.1109/TVCG.2015.2467293,2015,SciVis,J,Victor Guallar
2640,10.1109/TVCG.2015.2467293,2015,SciVis,J,Timo Ropinski
2641,10.1109/TVCG.2015.2467294,2015,SciVis,J,Daniel Jönsson
2641,10.1109/TVCG.2015.2467294,2015,SciVis,J,Martin Falk
2641,10.1109/TVCG.2015.2467294,2015,SciVis,J,Anders Ynnerman
2642,10.1109/TVCG.2015.2467321,2015,InfoVis,J,Lydia Byrne
2642,10.1109/TVCG.2015.2467321,2015,InfoVis,J,Daniel Angus
2642,10.1109/TVCG.2015.2467321,2015,InfoVis,J,Janet Wiles
2643,10.1109/TVCG.2015.2467322,2015,InfoVis,J,Yael Albo
2643,10.1109/TVCG.2015.2467322,2015,InfoVis,J,Joel Lanir
2643,10.1109/TVCG.2015.2467322,2015,InfoVis,J,Peter Bak
2643,10.1109/TVCG.2015.2467322,2015,InfoVis,J,Sheizaf Rafaeli
2644,10.1109/TVCG.2015.2467323,2015,InfoVis,J,Anushka Anand
2644,10.1109/TVCG.2015.2467323,2015,InfoVis,J,Justin Talbot
2645,10.1109/TVCG.2015.2467324,2015,InfoVis,J,Manuel Rubio-Sánchez
2645,10.1109/TVCG.2015.2467324,2015,InfoVis,J,Laura Raya
2645,10.1109/TVCG.2015.2467324,2015,InfoVis,J,Francisco Diaz
2645,10.1109/TVCG.2015.2467324,2015,InfoVis,J,Alberto Sánchez 0001
2646,10.1109/TVCG.2015.2467325,2015,InfoVis,J,Mona Hosseinkhani Loorak
2646,10.1109/TVCG.2015.2467325,2015,InfoVis,J,Charles Perin
2646,10.1109/TVCG.2015.2467325,2015,InfoVis,J,Noreen Kamal
2646,10.1109/TVCG.2015.2467325,2015,InfoVis,J,Michael Hill
2646,10.1109/TVCG.2015.2467325,2015,InfoVis,J,Sheelagh Carpendale
2647,10.1109/TVCG.2015.2467331,2015,SciVis,J,Matthias Labschutz
2647,10.1109/TVCG.2015.2467331,2015,SciVis,J,Stefan Bruckner
2647,10.1109/TVCG.2015.2467331,2015,SciVis,J,M. Eduard Gröller
2647,10.1109/TVCG.2015.2467331,2015,SciVis,J,Markus Hadwiger
2647,10.1109/TVCG.2015.2467331,2015,SciVis,J,Peter Rautek
2648,10.1109/TVCG.2015.2467411,2015,SciVis,J,Jonathan Woodring
2648,10.1109/TVCG.2015.2467411,2015,SciVis,J,Mark Petersen
2648,10.1109/TVCG.2015.2467411,2015,SciVis,J,Andre Schmeißer
2648,10.1109/TVCG.2015.2467411,2015,SciVis,J,John Patchett
2648,10.1109/TVCG.2015.2467411,2015,SciVis,J,James P. Ahrens
2648,10.1109/TVCG.2015.2467411,2015,SciVis,J,Hans Hagen
2649,10.1109/TVCG.2015.2467412,2015,SciVis,J,Kenneth Weiss
2649,10.1109/TVCG.2015.2467412,2015,SciVis,J,Peter Lindstrom
2650,10.1109/TVCG.2015.2467413,2015,SciVis,J,Joseph Marino
2650,10.1109/TVCG.2015.2467413,2015,SciVis,J,Arie E. Kaufman
2651,10.1109/TVCG.2015.2467431,2015,SciVis,J,Xiaotong Liu
2651,10.1109/TVCG.2015.2467431,2015,SciVis,J,Han-Wei Shen
2652,10.1109/TVCG.2015.2467432,2015,SciVis,J,Attila Gyulassy
2652,10.1109/TVCG.2015.2467432,2015,SciVis,J,Aaron Knoll
2652,10.1109/TVCG.2015.2467432,2015,SciVis,J,Kah Chun Lau
2652,10.1109/TVCG.2015.2467432,2015,SciVis,J,Bei Wang
2652,10.1109/TVCG.2015.2467432,2015,SciVis,J,Peer-Timo Bremer
2652,10.1109/TVCG.2015.2467432,2015,SciVis,J,Michael E. Papka
2652,10.1109/TVCG.2015.2467432,2015,SciVis,J,Larry A. Curtiss
2652,10.1109/TVCG.2015.2467432,2015,SciVis,J,Valerio Pascucci
2653,10.1109/TVCG.2015.2467433,2015,SciVis,J,Daisuke Sakurai
2653,10.1109/TVCG.2015.2467433,2015,SciVis,J,Osamu Saeki
2653,10.1109/TVCG.2015.2467433,2015,SciVis,J,Hamish A. Carr
2653,10.1109/TVCG.2015.2467433,2015,SciVis,J,Hsiang-Yun Wu
2653,10.1109/TVCG.2015.2467433,2015,SciVis,J,Takahiro Yamamoto
2653,10.1109/TVCG.2015.2467433,2015,SciVis,J,David J. Duke
2653,10.1109/TVCG.2015.2467433,2015,SciVis,J,Shigeo Takahashi
2654,10.1109/TVCG.2015.2467434,2015,SciVis,J,Jan Byska
2654,10.1109/TVCG.2015.2467434,2015,SciVis,J,Mathieu Le Muzic
2654,10.1109/TVCG.2015.2467434,2015,SciVis,J,M. Eduard Gröller
2654,10.1109/TVCG.2015.2467434,2015,SciVis,J,Ivan Viola
2654,10.1109/TVCG.2015.2467434,2015,SciVis,J,Barbora Kozlíková
2655,10.1109/TVCG.2015.2467435,2015,SciVis,J,Changgong Zhang
2655,10.1109/TVCG.2015.2467435,2015,SciVis,J,Thomas Schultz 0001
2655,10.1109/TVCG.2015.2467435,2015,SciVis,J,Kai Lawonn
2655,10.1109/TVCG.2015.2467435,2015,SciVis,J,Elmar Eisemann
2655,10.1109/TVCG.2015.2467435,2015,SciVis,J,Anna Vilanova
2656,10.1109/TVCG.2015.2467436,2015,SciVis,J,Soumya Dutta
2656,10.1109/TVCG.2015.2467436,2015,SciVis,J,Han-Wei Shen
2657,10.1109/TVCG.2015.2467441,2015,SciVis,J,Ali K. Al-Awami
2657,10.1109/TVCG.2015.2467441,2015,SciVis,J,Johanna Beyer
2657,10.1109/TVCG.2015.2467441,2015,SciVis,J,Daniel Haehn
2657,10.1109/TVCG.2015.2467441,2015,SciVis,J,Narayanan Kasthuri
2657,10.1109/TVCG.2015.2467441,2015,SciVis,J,Jeff Lichtman
2657,10.1109/TVCG.2015.2467441,2015,SciVis,J,Hanspeter Pfister
2657,10.1109/TVCG.2015.2467441,2015,SciVis,J,Markus Hadwiger
2658,10.1109/TVCG.2015.2467449,2015,SciVis,J,Gordon L. Kindlmann
2658,10.1109/TVCG.2015.2467449,2015,SciVis,J,Charisee Chiw
2658,10.1109/TVCG.2015.2467449,2015,SciVis,J,Nicholas Seltzer
2658,10.1109/TVCG.2015.2467449,2015,SciVis,J,Lamont Samuels
2658,10.1109/TVCG.2015.2467449,2015,SciVis,J,John H. Reppy
2659,10.1109/TVCG.2015.2467451,2015,InfoVis,J,Steve Kieffer
2659,10.1109/TVCG.2015.2467451,2015,InfoVis,J,Tim Dwyer
2659,10.1109/TVCG.2015.2467451,2015,InfoVis,J,Kim Marriott
2659,10.1109/TVCG.2015.2467451,2015,InfoVis,J,Michael Wybrow
2660,10.1109/TVCG.2015.2467452,2015,InfoVis,J,Uta Hinrichs
2660,10.1109/TVCG.2015.2467452,2015,InfoVis,J,Stefania Forlini
2660,10.1109/TVCG.2015.2467452,2015,InfoVis,J,Bridget Moynihan
2661,10.1109/TVCG.2015.2467471,2015,InfoVis,J,Vidya Setlur
2661,10.1109/TVCG.2015.2467471,2015,InfoVis,J,Maureen C. Stone
2662,10.1109/TVCG.2015.2467531,2015,VAST,J,Johanna Fulda
2662,10.1109/TVCG.2015.2467531,2015,VAST,J,Matthew Brehmer
2662,10.1109/TVCG.2015.2467531,2015,VAST,J,Tamara Munzner
2663,10.1109/TVCG.2015.2467551,2015,VAST,J,Eric D. Ragan
2663,10.1109/TVCG.2015.2467551,2015,VAST,J,Alex Endert
2663,10.1109/TVCG.2015.2467551,2015,VAST,J,Jibonananda Sanyal
2663,10.1109/TVCG.2015.2467551,2015,VAST,J,Jian Chen
2664,10.1109/TVCG.2015.2467552,2015,VAST,J,Shenghui Cheng
2664,10.1109/TVCG.2015.2467552,2015,VAST,J,Klaus Mueller
2665,10.1109/TVCG.2015.2467553,2015,VAST,J,Dominik Jäckle
2665,10.1109/TVCG.2015.2467553,2015,VAST,J,Fabian Fischer 0001
2665,10.1109/TVCG.2015.2467553,2015,VAST,J,Tobias Schreck
2665,10.1109/TVCG.2015.2467553,2015,VAST,J,Daniel A. Keim
2666,10.1109/TVCG.2015.2467554,2015,VAST,J,Mengchen Liu
2666,10.1109/TVCG.2015.2467554,2015,VAST,J,Shixia Liu
2666,10.1109/TVCG.2015.2467554,2015,VAST,J,Xizhou Zhu
2666,10.1109/TVCG.2015.2467554,2015,VAST,J,Qinying Liao
2666,10.1109/TVCG.2015.2467554,2015,VAST,J,Furu Wei
2666,10.1109/TVCG.2015.2467554,2015,VAST,J,Shimei Pan
2667,10.1109/TVCG.2015.2467555,2015,VAST,J,Bum Chul Kwon
2667,10.1109/TVCG.2015.2467555,2015,VAST,J,Sung-Hee Kim
2667,10.1109/TVCG.2015.2467555,2015,VAST,J,Sukwon Lee
2667,10.1109/TVCG.2015.2467555,2015,VAST,J,Jaegul Choo
2667,10.1109/TVCG.2015.2467555,2015,VAST,J,Jina Huh
2667,10.1109/TVCG.2015.2467555,2015,VAST,J,Ji Soo Yi
2668,10.1109/TVCG.2015.2467591,2015,VAST,J,Dominik Sacha
2668,10.1109/TVCG.2015.2467591,2015,VAST,J,Hansi Senaratne
2668,10.1109/TVCG.2015.2467591,2015,VAST,J,Bum Chul Kwon
2668,10.1109/TVCG.2015.2467591,2015,VAST,J,Geoffrey P. Ellis
2668,10.1109/TVCG.2015.2467591,2015,VAST,J,Daniel A. Keim
2669,10.1109/TVCG.2015.2467592,2015,VAST,J,Cesar Palomo
2669,10.1109/TVCG.2015.2467592,2015,VAST,J,Zhan Guo
2669,10.1109/TVCG.2015.2467592,2015,VAST,J,Cláudio T. Silva
2669,10.1109/TVCG.2015.2467592,2015,VAST,J,Juliana Freire
2670,10.1109/TVCG.2015.2467611,2015,VAST,J,Phong H. Nguyen
2670,10.1109/TVCG.2015.2467611,2015,VAST,J,Kai Xu 0003
2670,10.1109/TVCG.2015.2467611,2015,VAST,J,Ashley Wheat
2670,10.1109/TVCG.2015.2467611,2015,VAST,J,B. L. William Wong
2670,10.1109/TVCG.2015.2467611,2015,VAST,J,Simon Attfield
2670,10.1109/TVCG.2015.2467611,2015,VAST,J,Bob Fields
2671,10.1109/TVCG.2015.2467612,2015,VAST,J,Thomas Löwe
2671,10.1109/TVCG.2015.2467612,2015,VAST,J,Emmy-Charlotte Förster
2671,10.1109/TVCG.2015.2467612,2015,VAST,J,Georgia Albuquerque
2671,10.1109/TVCG.2015.2467612,2015,VAST,J,Jens-Peter Kreiss
2671,10.1109/TVCG.2015.2467612,2015,VAST,J,Marcus A. Magnor
2672,10.1109/TVCG.2015.2467613,2015,VAST,J,Hua Guo
2672,10.1109/TVCG.2015.2467613,2015,VAST,J,Steven R. Gomez
2672,10.1109/TVCG.2015.2467613,2015,VAST,J,Caroline Ziemkiewicz
2672,10.1109/TVCG.2015.2467613,2015,VAST,J,David H. Laidlaw
2673,10.1109/TVCG.2015.2467615,2015,VAST,J,Hannah Kim
2673,10.1109/TVCG.2015.2467615,2015,VAST,J,Jaegul Choo
2673,10.1109/TVCG.2015.2467615,2015,VAST,J,Haesun Park
2673,10.1109/TVCG.2015.2467615,2015,VAST,J,Alex Endert
2674,10.1109/TVCG.2015.2467618,2015,VAST,J,Eric C. Alexander
2674,10.1109/TVCG.2015.2467618,2015,VAST,J,Michael Gleicher
2675,10.1109/TVCG.2015.2467619,2015,VAST,J,Siming Chen
2675,10.1109/TVCG.2015.2467619,2015,VAST,J,Xiaoru Yuan
2675,10.1109/TVCG.2015.2467619,2015,VAST,J,Zhenhuang Wang
2675,10.1109/TVCG.2015.2467619,2015,VAST,J,Cong Guo
2675,10.1109/TVCG.2015.2467619,2015,VAST,J,Jie Liang 0004
2675,10.1109/TVCG.2015.2467619,2015,VAST,J,Zuchao Wang
2675,10.1109/TVCG.2015.2467619,2015,VAST,J,Xiaolong Zhang 0001
2675,10.1109/TVCG.2015.2467619,2015,VAST,J,Jiawan Zhang
2676,10.1109/TVCG.2015.2467620,2015,VAST,J,Stefan Jänicke
2676,10.1109/TVCG.2015.2467620,2015,VAST,J,Josef Focht
2676,10.1109/TVCG.2015.2467620,2015,VAST,J,Gerik Scheuermann
2677,10.1109/TVCG.2015.2467621,2015,VAST,J,Florian Heimerl
2677,10.1109/TVCG.2015.2467621,2015,VAST,J,Qi Han
2677,10.1109/TVCG.2015.2467621,2015,VAST,J,Steffen Koch
2677,10.1109/TVCG.2015.2467621,2015,VAST,J,Thomas Ertl
2678,10.1109/TVCG.2015.2467622,2015,VAST,J,Josua Krause
2678,10.1109/TVCG.2015.2467622,2015,VAST,J,Adam Perer
2678,10.1109/TVCG.2015.2467622,2015,VAST,J,Harry Stavropoulos
2679,10.1109/TVCG.2015.2467671,2015,InfoVis,J,Matthew Kay
2679,10.1109/TVCG.2015.2467671,2015,InfoVis,J,Jeffrey Heer
2680,10.1109/TVCG.2015.2467691,2015,InfoVis,J,Yong Wang 0021
2680,10.1109/TVCG.2015.2467691,2015,InfoVis,J,Qiaomu Shen
2680,10.1109/TVCG.2015.2467691,2015,InfoVis,J,Daniel Archambault
2680,10.1109/TVCG.2015.2467691,2015,InfoVis,J,Zhiguang Zhou
2680,10.1109/TVCG.2015.2467691,2015,InfoVis,J,Min Zhu
2680,10.1109/TVCG.2015.2467691,2015,InfoVis,J,Sixiao Yang
2680,10.1109/TVCG.2015.2467691,2015,InfoVis,J,Huamin Qu
2681,10.1109/TVCG.2015.2467717,2015,InfoVis,J,Julian Stahnke
2681,10.1109/TVCG.2015.2467717,2015,InfoVis,J,Marian Dörk
2681,10.1109/TVCG.2015.2467717,2015,InfoVis,J,Boris Müller
2681,10.1109/TVCG.2015.2467717,2015,InfoVis,J,Andreas Thom
2682,10.1109/TVCG.2015.2467732,2015,InfoVis,J,Michelle Borkin
2682,10.1109/TVCG.2015.2467732,2015,InfoVis,J,Zoya Bylinskii
2682,10.1109/TVCG.2015.2467732,2015,InfoVis,J,Nam Wook Kim
2682,10.1109/TVCG.2015.2467732,2015,InfoVis,J,Constance May Bainbridge
2682,10.1109/TVCG.2015.2467732,2015,InfoVis,J,Chelsea S. Yeh
2682,10.1109/TVCG.2015.2467732,2015,InfoVis,J,Daniel Borkin
2682,10.1109/TVCG.2015.2467732,2015,InfoVis,J,Hanspeter Pfister
2682,10.1109/TVCG.2015.2467732,2015,InfoVis,J,Aude Oliva
2683,10.1109/TVCG.2015.2467733,2015,VAST,J,Michael Glueck
2683,10.1109/TVCG.2015.2467733,2015,VAST,J,Peter Hamilton
2683,10.1109/TVCG.2015.2467733,2015,VAST,J,Fanny Chevalier
2683,10.1109/TVCG.2015.2467733,2015,VAST,J,Simon Breslav
2683,10.1109/TVCG.2015.2467733,2015,VAST,J,Azam Khan
2683,10.1109/TVCG.2015.2467733,2015,VAST,J,Daniel J. Wigdor
2683,10.1109/TVCG.2015.2467733,2015,VAST,J,Michael Brudno
2684,10.1109/TVCG.2015.2467751,2015,InfoVis,J,James S. Walker
2684,10.1109/TVCG.2015.2467751,2015,InfoVis,J,Rita Borgo
2684,10.1109/TVCG.2015.2467751,2015,InfoVis,J,Mark W. Jones
2685,10.1109/TVCG.2015.2467752,2015,InfoVis,J,Theresia Gschwandtner
2685,10.1109/TVCG.2015.2467752,2015,InfoVis,J,Markus Bögl
2685,10.1109/TVCG.2015.2467752,2015,InfoVis,J,Paolo Federico 0001
2685,10.1109/TVCG.2015.2467752,2015,InfoVis,J,Silvia Miksch
2686,10.1109/TVCG.2015.2467754,2015,InfoVis,J,P. Samuel Quinan
2686,10.1109/TVCG.2015.2467754,2015,InfoVis,J,Miriah D. Meyer
2687,10.1109/TVCG.2015.2467757,2015,VAST,J,Fabian Beck 0001
2687,10.1109/TVCG.2015.2467757,2015,VAST,J,Sebastian Koch
2687,10.1109/TVCG.2015.2467757,2015,VAST,J,Daniel Weiskopf
2688,10.1109/TVCG.2015.2467758,2015,InfoVis,J,Alvitta Ottley
